cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
1344037,1629600,1858199,1395324,343049,4636120,484525,722372,452929,448441,1062964,2376424
1257521,1269277,2080367,1452563,346724,4676901,907830,724102,332111,432161,1614364,2414793
1159875,826436,1270358,930767,337871,4145780,680429,706420,246789,301408,862208,1666897
1318003,1544774,1828099,1362907,234588,4492402,694876,721519,376691,413834,1349768,2389581
905686,1010249,1628210,955772,236028,4204999,695980,725585,254321,308136,865984,1622931
1445104,1148038,1959900,1369422,442993,4748475,674447,702885,311910,282716,843429,2331283
1038520,1326029,1464407,1332187,343820,4355193,478220,719657,409488,461889,1355328,1660402
1358241,1697718,2231234,1430946,343524,5504211,906133,942505,480863,524284,1741327,2390578
1208606,1306477,1686982,1241551,329892,4487812,526194,501030,350860,399891,911190,1535445
938097,921098,1309137,1175346,344546,3858255,485135,721561,278100,331134,1225778,1651895
1020424,1146031,1751648,1279698,345194,4465515,692666,724503,312697,357333,1308383,1675137
1283936,1425176,1784495,1103779,235560,4830894,689031,496282,344634,429431,1318080,2365377
1488556,1262438,1709276,1252623,453220,4535445,693117,940723,380648,431929,1269746,2363129
1024352,1279088,1778758,1297187,341651,4676420,695483,722552,385733,380349,997131,1650310
