cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
452560,80551,654618,329384,289866,1287528,0,221190,72838,24454,549774,1447777,1261
578480,73163,836958,406998,386279,1526655,0,264910,1614,19677,718786,1905160,1545
445280,61930,644277,316808,290669,1284339,0,232218,2079,15246,540327,1454409,1277
586080,96855,847744,422258,381862,1620855,0,274460,0,32609,723407,1889462,1651
1101042,580995,1510727,854423,251169,2958687,477906,480101,181168,207767,1125793,2534513,6228
893069,253282,1430892,821964,476161,3257601,693385,710071,17386,75381,604084,2272457,4608
761893,162018,1304629,708372,450202,2817965,864842,901769,8522,36184,585595,879768,3477
610123,152134,612453,511104,239938,2578635,697637,721850,5564,34473,798821,1507276,3252
815837,165092,1100151,515386,242417,1981838,480360,494012,6363,32857,783721,2288689,3711
780653,232327,1364734,819367,391906,3678228,559177,592362,34791,66789,575278,2249875,3595
12256563,2616789,21179672,11966674,6836469,39107329,9807007,11938389,329207,758856,10747465,30236293,58491
13675995,2724998,18983189,9089995,6614978,38342176,12015820,12595738,633784,907760,11294767,42004218,84954
1090564,600297,1470419,976669,243684,2806901,280348,518903,206095,245565,1147680,2546782,7131
1061519,664707,1476312,986087,352909,3922234,502247,510905,106449,179465,751561,2375680,6269
3572953,1659528,6370672,4561109,1625311,20439747,2969223,2949047,291134,351798,2314151,4644029,26289
7104089,1739432,10992371,7300087,2735906,40910758,4533829,4654959,186704,487937,5425645,13346935,45846
0,60761,109843,75048,26512,189976,54648,57456,22519,25089,0,0,0
0,60411,112957,77517,27228,184084,54940,57883,24174,27429,0,0,0
0,66806,124034,86612,29033,191750,57162,60271,26689,31322,0,0,0
0,66685,123884,85321,30180,193959,58043,61281,26061,31216,0,0,0
0,63923,118684,81828,29474,178977,55909,59043,24646,29805,0,0,0
0,69757,130259,91633,31204,193802,57870,61184,28516,34117,0,0,0
0,65933,123699,85500,31260,181616,57197,60501,25648,31634,0,0,0
79005,430291,2397464,1449559,993164,3499749,1502276,1317496,96459,131402,915564,132426,636
568189,401311,1200761,1043785,379859,3601052,739555,777259,224166,270796,1259602,983184,4103
952336,507194,1122916,540455,149427,2932611,753346,781483,178418,221976,1129200,2531508,5457
1116698,723811,1520358,988520,258522,2856949,270705,521258,116685,219757,1161565,2715551,6354
2308634,1825781,3290607,2177077,801850,8686274,1545666,1136218,293731,225061,1183997,2591724,9760
979162,367087,1737770,1484469,869828,11097894,2112256,2227957,485060,544270,2487926,3906207,7128
1577536,853847,1783442,1112269,137620,6621821,765430,793374,338166,414502,1485126,3102098,11443
1580563,1034779,2200296,1667359,399389,6846798,274172,288140,307304,412226,1464948,2812724,10773
1570856,978351,2224655,1653425,404334,7248093,761576,761139,287178,308041,815697,1970635,10603
841669,433917,1552967,1243470,506130,4818425,974331,1027047,191696,251277,1156611,887087,3235
1570195,931713,1835813,1192680,132180,6858029,774081,803116,410082,480791,1502380,2714693,9851
1859614,1078396,2168004,1612397,389666,7453033,361077,382893,314823,455601,1629294,3283863,12380
11487850,2306578,12435207,6141895,4127082,13440453,5564589,6269524,795291,1094903,15883782,37944389,47296
15412905,3548941,21064790,11677654,8896948,26090768,14822399,17070462,891902,1185581,16625153,43045981,59228
11819556,6773658,17337811,9238725,4714636,18381064,7038041,7854915,953978,1433449,15016375,36470610,40589
1602166,820909,2200722,1336633,394793,5243011,484113,507616,202927,342540,1667958,3439670,9279
1692765,819120,2313410,1640875,447142,7527741,844389,868271,200755,228244,663067,1893121,8568
545494,553317,1843166,1173601,496711,4475944,957222,1008761,145135,207450,737651,878462,3342
739074,226750,711328,492485,259339,3387813,763068,792280,83862,128254,1018683,2435841,3918
1021943,426936,1389830,865210,256748,2469618,268290,516585,72125,120505,1032042,2627162,5090
1386571,710336,1937673,1310812,488231,5163009,955793,748387,160071,145311,824480,2647847,7458
22394260,8030634,30121542,13884074,10821041,30346738,21584966,22146128,1126868,1625757,29045042,77728331,66912
284560,27913,411751,189020,0,0,0,381763,953,5611,398161,1010979,430
12117935,3252693,11460494,4578109,3463163,10248056,8606401,10681851,342067,659147,17760058,51712504,35425
4120688,2674576,5639458,3534970,1859589,10609272,3438953,3503390,502414,334379,797252,2680927,16366
775444,506651,1463590,1165203,508829,4290150,979228,1032135,178127,232655,744249,885235,3742
1131138,909023,1666981,1572075,398726,8701065,752956,772091,415449,497195,1534800,2504903,9002
4657661,2152033,3416242,1952552,1429211,13540330,6093583,6425261,993718,1185689,9464450,20859214,20066
58905127,65391758,82821699,45019856,34328002,89519237,62108083,61743342,5704134,7133119,73827335,173021764,182477
44602572,27091080,59628920,30025035,23192733,55440596,45935235,45865895,3609203,4322285,51374826,130892806,124066
66489054,28068046,90774444,44706587,39885848,76743584,71547680,74247611,3185218,4868315,85943313,215013972,171837
38344978,8987662,54187102,27141944,25561241,51134386,45731417,46706323,699690,1899909,50691787,126092147,106924
4153582,1992257,6759163,3825606,2133479,7776673,2303259,3104140,475630,579148,4143666,12261091,18515
25033349,15520978,35675217,18871427,10532190,40722972,22810168,23822770,2529493,2834749,26719311,64866656,84339
20175366,12064460,30892478,17439391,12027856,37831413,22385241,21442160,2353512,2978032,29571216,51650997,65190
16459453,8184740,26931638,16185461,11368712,29399430,18710102,18693140,1427330,1951996,26579746,56344560,57257
13792549,7248358,19680271,8965649,7173782,19417240,11375765,10467355,1270394,1834384,18806544,42743069,41040
36946492,18994482,54677506,28037832,22807647,56811565,44773633,47694961,2755108,3879664,50189745,117627612,112412
17890026,6581964,27928037,13968319,11330943,32404328,22581280,21964679,1082602,1539568,16450831,40665156,57035
28558404,17716194,35819468,19022141,14415796,42493935,27180022,30034042,2844697,3476731,33575624,86922007,84418
13898130,10694319,23455880,13998502,10666503,34248078,19335168,19724670,2207532,3043161,27411182,54854311,44455
29601092,26976588,47979908,27441782,19937687,48024661,33203352,31923651,3452890,4231355,41219623,82866680,88266
38628818,28369280,50445610,26243020,21557367,55556238,39845738,41618576,3918550,4860193,49645646,119339675,113361
29322906,22300949,48095820,26609748,21163793,54146144,39014346,40887085,3139207,3922061,38841379,81035258,86414
20298062,9542865,33310305,16268972,11394296,36356565,24142386,29190415,1889758,2155023,21754974,53586412,67360
