cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
71760,0,0,0,0,205390,59225,62572,1575,7516,78834,172693,168
71200,0,0,0,0,198808,60406,63874,2421,8433,78491,175130,150
71120,0,0,0,0,191353,58413,61815,3350,9888,78372,167874,147
1904244,562841,2356538,815668,363602,3844655,2056067,2173439,179239,242387,1898814,5035196,8652
491244,242317,718936,710702,384002,3362058,728329,756554,123362,173631,1109818,1830740,4114
1017164,552766,1406862,695057,123539,2338522,513569,787642,127428,171152,1095339,2581776,6154
1043872,582446,1439868,918949,391441,3382701,505546,280336,11653,104755,1045196,2570393,6224
3640131,2367251,4851808,3030645,1044738,9643240,1256754,1441155,505085,625641,2933403,7286258,28738
1138623,649161,1542881,1132807,571216,6187082,1064556,1094854,268306,290937,1300320,2755291,7855
1576902,855407,1785177,1133559,132408,6126568,687219,742169,342018,415796,1442182,2867881,11620
1625168,1001787,2318770,1763292,393779,7359370,275873,287898,337463,478057,1581432,2891680,11359
1324344,769474,1806354,1218182,397646,5086338,766100,781950,152102,146486,536672,1836665,9104
815531,707266,1921022,1381841,512213,6615312,967713,1017263,331769,409220,1392992,1975131,5335
1470241,838383,1679913,1295977,124530,6177839,522913,803205,342355,403351,1403787,2693564,8567
6513551,2567680,12289437,6865622,4678805,17807642,7451984,5392477,493657,713692,4707189,11798660,24045
14370898,3349779,17644504,8634479,4445817,21173025,13187264,16676297,998041,1397551,19272232,39601711,50522
17723274,7305107,21556344,9872454,8049007,27230505,14019800,12526487,1418371,2067883,21616408,53514313,57107
1024472,330866,1029507,763869,258253,5342498,737635,766331,174546,255541,1303953,2797056,6019
1567715,768849,2151026,1477856,382088,4908553,520504,541487,183166,266531,1695261,3543721,8700
1522535,779543,2117012,1482442,581323,7066976,1008237,1029055,184895,268116,1005216,3026227,8303
490163,331592,1056046,864582,382752,3307176,735552,772743,85815,136983,729521,874295,3105
704550,219888,784615,470154,256332,3226926,730676,758987,82144,134517,1004581,2405573,3797
997469,378403,1358970,841326,262575,2403545,268789,526048,63067,110543,1007548,2581784,4454
15386606,5184929,25084329,14915416,12365112,29450579,23900163,28204389,1353227,1982280,30650934,58209817,47974
313280,42005,453305,222276,206315,217124,25552,27572,5348,12202,749750,1877961,1434
295680,29221,427586,199875,206294,135931,16477,17635,1481,7474,527354,1324466,754
12491508,5160340,13532571,7349097,6193597,18642050,12903522,13719335,633590,1115683,19989933,51205045,40404
1259345,485092,1280067,779659,127967,4218015,541078,784003,186230,240375,1227984,2880160,8472
1718773,1032944,2403020,1715125,546458,6491506,529403,555572,236697,354202,1360355,3633227,10840
5095298,3651808,6891973,4297027,2169116,13172549,3471586,1473475,467748,624483,4382429,13046662,21873
38178770,28427887,59417945,31504378,25642270,60269122,45687294,47355707,3104413,4538429,56576147,118236501,119780
43648709,45052506,62130305,32402636,22974470,61055511,42669926,43605056,5088331,6200351,50327852,126852638,132466
52342509,33689446,76096506,39130088,33577399,72996762,61334191,63938082,4444963,5494390,82742043,191490212,157499
61646879,14641722,90283420,43722014,40202559,74365958,74055903,77797375,1410466,3082046,84964761,198742123,152678
2671124,562343,3388325,1479254,1173193,6183625,3934364,4010418,244333,352875,4903918,9313367,9542
19314284,11739441,24982382,14034060,9327146,34146987,20047483,20105116,2175434,2492251,22249674,45332756,62003
16849940,11398084,25784401,13858713,10955664,33721981,19501997,17752919,1985357,2411900,19178035,46192720,59129
24181513,11837830,37257855,19905269,12755215,34713953,21856865,26109463,2013571,2291304,34787319,69623344,85840
6277448,3211712,9101030,4463607,2404007,8526419,4427672,5320123,585048,704353,6016556,19791966,23213
44670519,19422234,58923923,28140445,23243455,56829428,44169156,42725505,2556789,3354221,55273737,148427941,129506
21462722,11966711,33333390,17468322,14345637,42496714,32387659,32035433,1870386,2282828,34626396,74623080,71736
25930684,14982592,37531975,18956954,14365332,41444351,24364539,24592147,2508954,2979291,32377773,80901123,81710
14724512,8760813,20521869,11223502,8316645,25120754,13265660,14748234,1870454,2381199,23071476,52262312,53733
22365465,20151259,32016129,17165977,13055256,37201962,25613441,27051003,3018557,3304932,29954909,63962271,71480
48860356,35635079,68769589,35177132,26626023,59464765,44610275,49617235,4141910,5331694,64445824,157125098,138868
38495443,26820938,50449857,24865594,18959650,52045304,38152449,40441017,3695125,4710828,47890190,126139680,113439
20370034,9224980,26401751,14868093,10877412,37946647,18718480,19329706,2113406,2820630,27662024,67741857,78189
29196859,13574534,40222361,21473459,15920175,47239656,27804869,30228512,2592573,3250759,38332621,94902052,99768
