uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
539486,1048894,916601,4392568,2509737,1158942,1193754,713446,5012403,1819952,1502545,1028766,482974,1253082,805819,505124,490608,2329545,1861461,3522566,0,3856255,833732,780933,555147,9975640,5659001,5868726
238491,162743,169938,894957,698099,684914,1075358,710406,5122616,1861821,1241266,546680,142948,809836,490806,278194,143130,1247789,1314232,1844838,0,2067209,492966,530595,433132,1631147,1608759,1602323
235616,163730,347828,1749032,920651,835771,1280922,836230,5829801,2153586,827786,278218,143147,816922,495181,280927,143761,1239725,1232104,1858425,0,2028023,491342,532671,429702,1608404,1548575,1563904
232267,407800,372088,1485924,803832,724664,1075202,653508,4518610,844567,510013,289494,149121,842031,508873,284559,145977,1263974,1266942,1856710,0,2100812,504328,537529,430948,1628283,1613486,1610659
306269,408830,371185,1492034,800429,750765,1144138,728668,1890186,838726,503348,284419,144852,829510,501449,286966,147266,1342424,1339241,1910662,0,2117899,503129,542018,436590,1619693,1557164,1572402
313661,390971,355748,1429355,772418,724652,933341,221883,1865442,814314,490037,274010,139365,807941,494770,280826,143187,1317130,1327339,1907075,0,2150182,503135,533382,429712,1629844,2147673,3087974
309827,400009,366198,1491854,810524,537818,494443,223997,1860697,815311,481595,273589,138833,805564,486174,277919,141796,1300493,1299779,1879938,0,2095982,501308,529487,426993,2902454,2870367,2940262
332759,464048,427955,1863160,515887,317856,487435,219923,1843764,811069,489433,279870,143962,820828,499920,283288,145664,1277930,1283509,1842291,0,2068605,500014,530551,698328,5622488,3423423,3419497
303294,359069,329298,494910,254718,308237,483380,218807,1808074,793715,480342,277917,142333,806472,487295,277710,143247,1235143,1230823,1826598,0,2099869,512190,1147620,771594,4919734,2999771,2939715
323806,409919,173244,502529,256655,315372,491013,224801,1870397,809065,493601,278547,142534,815106,494685,281605,145142,1282500,1261450,1857634,0,2102596,1247785,1123952,749616,4928529,3206975,3205458
230791,170054,178919,491509,247165,313475,484959,221125,1861478,822677,497341,282160,144850,823986,498220,281873,143131,1226225,1232317,1829761,0,5814410,1252758,1134119,787622,4973296,3138230,3119523
233150,164955,173518,487652,245542,319137,494550,221183,1890058,837701,507193,288041,146024,840212,506510,287675,145293,1324336,1676001,4736677,0,5615516,1211260,1093998,743576,4756062,2552531,1576494
231078,160313,166646,485384,248243,312700,487455,225168,1877517,818389,492940,278766,141502,823744,506651,284868,147955,2355630,2865051,5815406,0,6769265,1478979,1337698,893312,3258636,1586134,1578147
319305,377163,336585,1299890,699695,672923,508954,228729,1900328,832581,501323,286132,145169,814413,494751,279741,144346,1258598,1259584,1842627,0,2056540,496395,530112,428611,1623193,3131278,3152885
310146,409358,369762,1475710,765346,322420,495890,223199,1862190,817098,491819,277567,143250,815043,493776,281062,144804,1257076,1254800,1829036,0,2035665,499389,534160,425681,4909092,3056500,3056120
314662,410063,364171,1471394,248219,315343,495502,226833,1908580,831297,504205,284824,145703,829398,493107,274188,139369,1247573,1267473,1829410,0,2081395,495958,528347,749496,4927444,3167099,3158487
314581,406065,166882,485571,251016,312579,491763,220386,1838648,809165,490459,277503,139932,799358,480229,276464,141158,1296437,1298826,1835400,0,2071380,1252823,1119000,746634,4908975,3131590,3156327
278076,161046,167438,496450,254184,317691,492667,226278,1896470,831179,505408,534439,321842,1314918,842929,517756,300858,1768175,1742773,1848802,0,4926819,1073639,995211,693868,4515169,3009117,2999091
233420,161258,168716,486232,251057,314945,489472,219781,1835367,807383,488793,276917,141218,805030,489105,279177,142781,1257017,1242690,5079579,0,7005136,1431994,1252048,819463,5642024,3404719,2163078
241940,167216,171632,506027,253241,319678,498853,225378,1900282,827341,499274,281920,144858,818206,493907,281386,141131,1282075,2529506,5155272,0,5886589,1266017,1124432,746428,4546030,1644133,1635477
239275,170441,176836,502946,250258,324406,500805,217331,1842537,804880,483698,273937,140923,804460,486234,275596,141226,2440659,2446551,5131245,0,5811370,1251048,1121293,749450,1616637,1532256,1600763
228540,159739,166260,495165,254609,325777,505697,227045,1900415,844389,514813,285904,146440,832317,504801,286037,527489,2573766,2539760,5152164,0,5843231,1249750,1124395,427000,1614648,1541151,1556241
227702,159575,165876,482496,250132,314850,487159,222160,1841455,811058,496109,280097,144983,824098,498031,715067,463112,2394504,2438359,5157454,0,5831575,1264296,553512,436714,1614998,1521193,1506560
231145,158681,166197,481849,248887,312483,484790,217547,1810974,799094,481110,273480,140924,1347490,1449173,935894,600952,2757738,2765504,5813405,0,5238318,505741,534920,424207,1617844,1502574,1507016
232070,169033,176313,488722,245851,314504,485515,219932,1820595,793505,481915,275110,502685,1823780,1208793,797447,493433,2363230,2294046,4408123,0,2076586,502292,529568,450480,1658514,1563071,1563777
237435,161831,168830,487021,245061,316316,488485,217862,1821408,809229,490494,820432,522527,1850647,1238743,818554,521727,2440221,2442591,1830049,0,2075864,506001,539718,435968,1645121,1602793,1601074
237603,161317,168507,493732,247856,319697,494120,217280,1836986,807592,1247120,819958,521609,1857701,1246301,821992,522324,2454288,1239031,1827750,0,2051677,499684,528698,433444,1626329,1562484,1576901
239287,161766,169119,489263,250462,317539,488794,222413,1814308,1701384,1170953,799399,525532,1865341,1243758,820965,522011,1192935,1160827,1797004,0,2032204,503730,532736,430161,1616973,1506080,1509289
227710,160247,170463,476649,250099,319024,495358,437175,5823320,2093083,1400201,934887,603814,2150331,1499477,798471,142072,1231550,1215703,1841969,0,2080438,501441,531322,426728,1622056,1501828,1478233
236599,167016,180422,480343,243306,549856,1136506,727572,4934219,1751461,1118260,714146,447531,1212416,491933,282086,147059,1270247,1295276,1917000,0,2137686,517560,551284,440689,1685274,1619165,1610001
233758,165023,171723,488561,728389,723801,1105868,705644,4976218,1819468,1208976,797313,174018,815896,493031,278075,142334,1269871,1265460,1831368,0,2041453,504602,538329,434494,1663692,1539204,1549324
237657,162311,169047,1469472,794405,743210,1135901,724838,5081111,1860177,1232439,280976,143651,815761,492616,279250,144856,1284745,1282399,1873592,0,2162301,508367,537691,430136,1628605,1637415,1619517
239513,164028,349288,1450879,802031,744140,1136411,728985,5122303,1854907,490660,280713,144461,803794,492914,283054,145694,1283567,1290993,1915529,0,2218578,521343,546963,437358,1664894,1659240,1644046
273392,456237,408829,1689137,919129,864631,1360895,941229,5089337,799782,481438,272149,138401,796719,481194,274317,139459,1195440,1213877,1833989,0,2074432,498154,528298,438695,1653366,1637238,1630378
314235,391836,429148,1732031,909417,829131,1263116,624310,3085280,1224521,488103,277498,141208,803970,490049,278043,143463,1226026,1215692,1848539,0,2079266,496789,535906,432490,1596682,1656646,2391322
303019,402518,359431,1464392,796694,715155,771785,216229,1818329,816644,494856,280439,141887,806699,490838,278289,143310,1177242,1182760,1826931,0,2061874,508194,536239,428099,1602952,2246099,3029185
325945,397589,358671,1440132,779054,393770,496628,219664,1832865,817245,495433,281478,143349,834688,506665,285945,148587,1290970,1292640,1920820,0,2131043,506150,540625,428942,4152423,3070696,3091618
316730,403746,363747,1461428,245390,313943,486694,215351,1809070,789720,475247,269942,136990,796189,480856,270777,138405,1262747,1261256,1847094,0,2097028,509991,542480,748625,4890919,3090272,3081011
312609,408085,372602,492230,246140,319801,494234,221583,1857200,815716,486431,277809,143704,804446,487131,277997,142823,1254599,1274107,1891337,0,2154416,514958,1015405,698346,4359257,2900048,2963893
330708,361104,166721,487821,245964,311870,486071,221535,1834240,812899,493969,281336,145010,817274,493953,277797,142858,1241056,1245288,1857210,0,3987089,1552675,1318513,836830,5584387,3409835,3413761
273611,161195,168768,493307,251130,308980,480562,218454,1817587,799973,484986,275000,141589,800427,486676,276433,145993,1258508,1258001,1869912,0,5938263,1276245,1143207,755845,4963310,3055515,2983203
234890,161668,169324,493073,250465,313488,492731,219767,1836542,801498,477823,269617,137588,788956,477401,272827,139717,1345019,1408761,3510194,0,5871528,1266362,1128013,752953,4944056,3081262,2310222
235298,160261,167204,494545,255829,316399,492673,227143,1880670,830623,501612,285202,146245,828916,502279,286116,147590,2332625,2516491,5001949,0,5694540,1220587,1096030,735515,2442164,1582084,1556765
227984,159497,166147,478655,244450,317560,490712,219179,1865405,825835,504725,281879,145309,833009,504023,285965,442602,2274115,2333105,4878746,0,5779125,1252814,1135095,446003,1639647,1513364,1502278
234241,157168,166846,483386,245766,311611,477970,216514,1809968,801756,483108,275827,139083,812576,838223,986146,613692,2851668,2861975,5840872,0,6801173,1175966,528412,426834,1573145,1564071,1563103
227029,160591,169018,476259,244534,312708,482825,217187,1832483,801152,495950,280954,144539,1364593,1258469,835669,531852,2459517,2362230,4736030,0,3588253,501013,529278,428425,1587870,1490826,1496223
245860,162464,164438,476085,241525,306238,478987,219341,1831503,803994,491234,282452,343854,1915541,1279221,840516,535778,2552492,2546210,5246631,0,2133325,517444,550923,443496,1654985,1643672,1649086
230903,159217,167586,493240,252593,309991,489909,223820,1864952,808691,489259,545899,521948,1868802,1236285,819939,522450,2475481,2469293,3503177,0,2058925,496497,535017,430461,1638132,1627410,1616678
0,143617,43125,123111,62723,79948,122987,55201,476403,207981,213345,192362,120386,424361,742555,1590590,1459234,4469639,4856554,19204446,0,34103121,8602982,4364727,2284519,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445632,375396,1464238,0,1601586,334736,276573,146426,465236,293184,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492495,492495,1720221,0,1893446,399141,324418,172674,341951,139943,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417888,417888,997691,0,1084105,229235,191842,103320,205044,89019,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552613,552613,899867,0,988695,214734,177138,100465,114191,59327,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364907,364907,997902,0,1085517,228862,190479,101539,85167,44332,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420428,390529,1144275,0,1229128,253809,217126,113213,1162897,156623,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408204,1448097,0,1572344,328849,272155,141999,1513020,46828,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297737,847059,0,931899,200718,163082,89438,895331,35818,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429620,949875,0,1036995,220526,182629,99623,992829,84191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299960,851334,0,936030,201414,162756,88840,897558,42923,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479495,1061497,0,1144633,243685,202825,107468,1102560,153016,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378012,1341449,0,1467518,313421,256634,138989,1409311,417180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908324,0,991447,211215,173853,93492,954981,281360,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558773,0,1003886,218929,183180,105595,961421,288657,67030
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427854,0,1056008,222137,184504,97144,1015992,302485,91590
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9019673,0,2221637,464438,375922,203640,2031600,851863,619558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213766,0,1433553,302219,244116,133844,1347029,436360,60259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471193,0,1104314,228759,191973,100396,1049911,327254,190005
25418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454827,307155,252685,136834,1385045,419522,419522
17232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946459,203323,164502,89935,904051,269371,269371
21564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066162,229126,192448,108315,1017213,312327,312327
22684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597385,333168,276282,145191,1525907,450928,450928
12963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928874,199535,162555,89096,893594,255784,255784
14241,100396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864800,197191,161478,89960,874865,258754,258754
15750,130727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86444,212136,174856,94781,955031,286425,286425
15196,136698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212505,225362,187651,99668,1027054,311687,311687
14738,125860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207585,213872,176747,95678,966052,287410,287410
21795,182246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404838,343986,287212,149425,1584469,471873,471873
16247,148081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206208,217957,181224,99249,979678,291431,291431
14093,98940,80016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94863,178553,158206,86980,867218,256534,256534
19849,189518,146204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121452,31586,175824,100562,932083,280150,280150
18058,138741,111436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335881,66351,198935,104335,1088447,323013,323013
16578,139487,112416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98660,25943,250699,134018,1389113,402652,402652
14940,141748,110986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97474,24807,169449,94532,917189,268352,268352
16119,132151,103837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87144,22362,235308,126366,1314044,375285,375285
14767,102926,80242,416137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101518,24158,137715,90018,902903,259247,259247
17136,146578,115033,577285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202494,43662,46987,100347,983921,299400,299400
24671,233984,181802,909345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262985,59310,63340,149219,1449140,439340,439340
15785,140608,115251,522849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227300,48172,51611,105470,1090735,339054,339054
11612,100333,78282,389846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72117,18205,20060,87624,892295,262814,262814
13478,123851,94893,470861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82333,20980,22890,90516,903364,264929,264929
16969,90669,116320,571157,326004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297288,44461,47302,76780,951607,306752,306752
16056,83579,93141,438362,238970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72286,74699,37700,1049495,351289,351289
19307,110196,128448,612716,336829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56126,59640,35905,1428604,453071,453071
15789,78820,113182,507387,274165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22442,24454,19584,1010661,321572,321572
12901,65226,78634,388864,216679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21589,23037,18240,880683,264469,264469
19409,70723,57866,766312,426005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45617,40398,32817,924525,297882,297882
12840,69591,57391,403582,220900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22741,18734,921471,292968,292968
23220,119851,101284,630952,343132,289682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89017,47780,1308256,499919,499919
223393,223113,204720,747665,189561,241918,388415,175993,4026795,1468299,976387,642016,407558,1475205,981173,645752,115502,1013389,1012194,1510339,0,1688560,410502,443930,553990,3218534,2334046,2281876
231472,157341,164716,473636,245673,304464,477923,724296,5089666,1851799,1229677,813437,520095,1869612,1240638,278967,142131,1297792,1290361,1873580,0,2104138,502896,537037,429580,1633342,1594535,1586307
263232,264458,259446,1412205,787400,729065,1776895,1229553,6805170,2392075,1615372,825313,529493,1877239,488677,277788,141692,1269299,1272599,1828858,0,2120840,508786,560223,451998,1683903,1665260,1656154
238240,160769,170147,494070,244596,681753,1075315,703974,5108210,1852840,1229359,810981,519818,805055,489519,275340,140634,1214969,1240561,1858385,0,2116672,507225,534437,438562,1653835,1582995,1607233
238451,160602,169509,908106,912861,831806,1277798,834951,5831245,2174397,1506012,797516,146440,845762,502948,281466,142007,1235338,1235470,1840234,0,2075118,505315,535074,433001,1625828,1585612,1583176
222718,157519,308362,1418008,771376,698846,1032616,626098,4348336,1627480,632997,285261,144386,830316,504343,283294,143149,1265082,1268866,1857591,0,2073215,501956,544338,440875,1613874,1502732,1490448
231824,400294,363168,1470858,798055,736758,1140531,727420,5104790,819466,496828,282513,143907,811220,487347,279072,142996,1226622,1227879,1839653,0,2066744,500435,528926,427347,1611898,1535111,1528503
312893,400474,367745,1482378,801873,744975,1135697,728046,1822084,805594,484018,273881,140523,801573,484617,275203,142206,1274660,1277488,1864679,0,2064309,498270,533769,430511,1620101,1489798,1511800
313654,407574,366323,1482327,802683,749934,1145926,223431,1873463,817706,495696,283010,144560,809180,486363,275798,141585,1408282,1389012,1862030,0,2104292,509473,551343,435304,1623749,1591493,3015036
332205,457267,423017,1841108,1047417,747524,485173,219716,1845794,812757,489431,271885,138855,809118,493627,276752,140101,1236728,1227876,1838468,0,2069145,502537,532533,429333,2916931,3462958,3476483
319970,368177,330826,1303079,700988,498239,493506,222694,1864915,819208,492159,278078,143773,808782,497077,281368,146205,1235616,1242092,1875691,0,2161379,504211,533237,428756,3290144,3250119,3156306
313096,387606,355224,1361474,365684,317624,496629,228711,1874813,824547,494945,282878,145670,818153,489015,276790,141914,1215046,1209777,1814816,0,2077252,501122,537683,663338,4668501,3088553,3096847
316393,411447,171583,491328,247152,317718,493639,223774,1858138,814514,497272,281856,145194,824900,497554,280459,143369,1265343,1233109,1831113,0,2061813,1257197,1129114,754238,4939164,3083143,3082995
311182,159968,166651,477720,244870,312258,485372,214540,1802005,797844,485783,275260,140446,814392,494661,279943,143883,1273647,1244442,1854577,0,5770326,1258173,1128089,753125,4930633,3056507,3078768
233166,161134,166187,484350,249771,314066,485881,216298,1803656,799581,492116,276621,142879,823804,505748,285172,145682,1295474,1295184,1895446,0,5158942,1133637,1050205,727861,4862179,3109542,3114209
246122,164942,168888,501110,259059,318357,499777,224672,1831343,799671,483652,273461,139471,793811,482406,271139,139717,1195482,1865928,6391662,0,6768557,1413569,1252829,822912,5600839,2823599,1600319
242449,163673,168860,487451,250640,314804,500242,228773,1876790,822907,497840,283499,145791,820077,499002,282738,146693,1873750,2517459,5186637,0,5893364,1250988,1097955,724317,3031352,1590194,1590445
242980,163816,168021,493318,249515,318168,487966,222763,1854101,821837,498173,283478,145230,827018,498941,281598,352864,2558565,2555302,5164127,0,5868517,1266295,1134901,578479,1637241,1622866,1626759
232663,157129,165219,486557,248232,310951,486871,222783,1851866,814946,490533,278777,143677,814912,497834,783120,504953,2427041,2429693,4974511,0,5688904,1227158,550187,432482,1630261,1539494,1551628
234066,163167,169406,491143,247112,321790,494650,221034,1849617,809973,488682,280223,143791,813078,1084325,728299,476563,2378657,2449464,5110390,0,7495494,848245,800391,575841,3101904,2281408,2319619
226609,160111,166013,476297,242362,312801,485793,218441,1828672,807989,488123,282225,317579,2161990,1412580,940001,603447,2777182,2778176,5950396,0,2098577,502241,532663,429377,1622370,1501896,1488628
235765,163670,171577,477524,246687,316745,486989,217946,1820767,805601,497578,558532,527487,1891720,1254753,813542,496309,2450348,2395798,3229047,0,2126681,509760,538528,435204,1657253,1594241,1576946
233723,159517,165178,481165,246426,303774,477856,215840,1800620,796295,855887,826408,523618,1851527,1237586,828102,525570,2522771,1872687,1895418,0,2170863,514558,539587,432041,1641250,1601464,1549940
238065,163324,169681,485465,248370,317582,488211,222367,1848037,1359449,1238499,818306,520995,1859122,1243282,819776,521783,1825424,1256554,1859970,0,2114535,504536,548031,436816,1650019,1619064,1616168
243518,166027,170068,498254,251941,319811,495940,220423,3805944,1707154,1157463,787057,499091,1809311,1196063,788705,236585,1207109,1201189,1837538,0,2074356,518093,550176,446483,1634141,1592623,1664563
231353,160363,165962,481096,246530,501919,1268596,832001,5788812,2083928,1399641,967556,652301,1810210,509773,282901,144954,1324020,1295760,1899500,0,2120100,506392,535003,431631,1629620,1554209,1551382
226345,157481,164041,482038,520911,744812,1137167,701249,4768406,1696153,1085568,704599,295562,823971,499459,283075,145551,1258493,1268978,1896200,0,2075389,500369,528719,427025,1592992,1547772,1537267
229133,157846,164327,977631,799998,742382,1139287,727272,5116977,1854944,1241313,548402,147011,829731,501497,285711,146323,1288816,1283434,1861732,0,2092934,508106,535080,428451,1626237,1545984,1526302
237560,163490,269206,1497323,805207,754557,1141655,731462,5134948,1869939,862327,280325,144228,814089,492111,286129,147273,1293234,1299634,1887708,0,2156738,506023,522412,421531,1597207,1594081,1585698
235115,269767,355156,1479529,802018,750054,1147709,734418,5165724,1360432,501590,283623,144803,818171,497431,281293,142424,1244684,1241755,1884194,0,2115381,499787,530224,428250,1619943,1603239,1552617
324023,439903,394079,1624583,912669,861288,1367764,699528,2519423,807456,487350,275970,142999,829048,503792,283333,145318,1238230,1241432,1847009,0,2008467,492416,533696,432258,1626462,1523184,2100014
302455,362086,332329,897314,257202,317650,499527,228621,1885184,823762,491646,280554,142795,817375,489033,275902,144690,1290885,1297481,1883467,0,2133591,513340,849168,755767,4798722,3031006,2942312
319400,397668,258560,491764,248573,312980,486936,221782,1875841,814266,493210,280812,144486,812570,492551,276856,140277,1266700,1277957,1852054,0,2077553,881704,1131743,755092,4925103,3152570,3154253
317553,283729,169560,498651,252631,316864,500628,231732,1923836,848011,508008,288166,150081,837465,504840,285806,145091,1259688,1261532,1875527,0,3959673,1250942,1122210,749677,4923053,3089266,3087069
267585,160463,168926,487605,246712,319839,494825,226965,1889858,854113,517333,291495,149998,842342,508288,288598,148256,1272679,1270493,1839185,0,5809777,1252979,1121926,748136,4914923,3091051,3083539
228864,155352,165062,478289,245203,310212,482911,217173,1866254,1318318,851925,537219,323943,1326433,829001,502384,291670,1272109,1264528,3151691,0,5082970,1140246,1059718,728068,4903190,3020969,2270844
237597,160668,169934,485869,250466,312956,490439,224330,1902550,830313,500887,284710,144959,827469,499112,279379,142122,1879754,2787854,6024843,0,6409964,1375631,1217442,800974,4112602,1743212,1592280
233217,159989,169522,495983,253086,318815,495077,223568,1870376,813744,489586,276542,141928,791559,479645,539176,517714,2481353,2479857,5103861,0,5571489,1169453,778965,423222,1613514,1586101,1595243
236182,161397,171226,492031,252599,315672,498923,224530,1907342,832896,508841,287438,145197,833603,884581,824081,520340,2478897,2452539,5121206,0,5811656,883581,535506,432868,1626995,1565831,1587480
239782,164363,173686,497790,253679,320374,500175,227256,1895641,827171,495419,279870,144195,1343292,1257445,834706,529921,2535406,2539654,5185915,0,4028387,497404,533789,430406,1627140,1586605,1587817
227703,160836,166158,478333,247941,312051,488569,220951,1843954,803883,487828,278954,293517,1656927,1127149,767076,507479,2403550,2416742,5086392,0,2041422,509620,545498,439969,1631983,1538739,1557146
229455,160820,167386,486010,245854,311782,485706,217907,1823864,818423,665069,733053,599824,2029345,1366552,914417,583860,2681292,2421742,3340788,0,2100983,508810,551057,447764,1630401,1529079,1519001
227051,161219,168577,484231,246420,311609,485049,216779,1838413,1328005,1243278,824554,521359,1867322,1196369,759745,459350,1774375,1279681,1842633,0,2028684,495505,525284,418873,1588995,1535801,1512388
233191,161249,167041,484182,248999,311746,481203,218558,3529336,1857638,1238164,826774,532238,1853167,1237438,833337,336069,1262142,1276496,1882580,0,2132632,511527,533196,429476,1623431,1554611,1543299
242346,164360,171956,499059,252322,314404,488635,480038,5145622,1864835,1252392,826459,527314,1866301,1254230,551689,143659,1257889,1258426,1874530,0,2094087,501477,531541,429243,1634547,1657465,1654416
233372,162352,171601,496738,249300,315602,757686,661737,4855216,1829287,1227770,813915,517413,1854017,861793,274519,140625,1245258,1238496,1821195,0,2030975,494171,528462,431817,1625146,1573461,1579768
228984,157057,167699,474884,243901,659831,1265053,825883,5749703,2068596,1406037,972853,663737,1324341,491987,279110,144604,1220445,1216588,1864577,0,2089818,499306,534069,430502,1622248,1564403,1591997
227701,161716,166770,518484,793766,739828,1124414,688941,4730946,1691634,1089756,696572,147985,833742,496204,281113,142200,1238489,1235929,1818610,0,2033617,504044,537308,436306,1639834,1537687,1533489
236411,159350,254980,1435388,777562,724178,1112925,704982,4979686,1838357,897320,290213,148210,844336,508850,290543,147960,1354194,1301697,1887587,0,2145467,512560,540455,436956,1621750,1572032,1570186
237883,285131,363061,1480306,795404,740719,1126057,722091,5092168,1325467,488679,277364,142638,810878,500293,282293,144278,1304035,1316280,1865300,0,2096006,503545,531781,426769,1619172,1551512,1549228
319150,410533,371151,1504712,813904,753578,1157904,479519,1847433,812650,490295,277565,144214,814345,490444,278497,143194,1311053,1288933,1867052,0,2091873,502767,531354,428537,1626011,1684048,2347441
337721,457664,421436,1804226,1020012,961257,820874,224642,1879623,821971,496658,284003,143779,817668,492326,272148,138407,1272524,1280125,1790289,0,2053877,501444,533497,430550,1622602,2873944,3509339
346299,468533,485635,2047891,1116859,995071,995328,628660,3272984,1298943,504640,285477,147460,824121,496566,281249,144581,1261897,1252073,1835345,0,2105762,501842,537367,435663,1627451,3151706,3161253
327013,405589,367800,1468038,759984,321228,504987,232842,1919619,841078,512728,287724,146151,830472,500849,282099,145339,1300840,1277968,1853776,0,2093385,501556,534954,433968,4926653,3275964,3285297
322992,395027,354960,1129660,259975,328457,557214,260405,2124950,913906,548426,307762,161517,897936,516755,286828,146971,1303821,1306254,1861195,0,2077752,495036,697407,721817,4630762,3091258,3088489
313724,404426,265976,487014,250205,316598,497918,227182,1910968,839538,506039,294223,150627,862121,518828,295596,150759,1388176,1386241,1903412,0,2143907,853839,1113843,743460,4842772,3115425,3117730
315495,289504,168386,490441,251736,313073,495208,223734,1850463,814859,493562,279272,144197,817521,490625,284341,147195,1279363,1282637,1887845,0,3635278,1122579,1019598,702969,4614449,3044288,3141180
270434,165444,170018,496928,243706,316833,490062,216651,1829015,803534,485129,278201,143042,807882,491233,280147,145658,1294272,1285973,1861507,0,7148999,1461234,1248629,817887,5598046,3475726,3472704
238828,165039,170939,506789,255202,322656,504092,230922,1903251,821286,503501,285750,146816,819221,493743,278254,143287,1237511,1222589,5103599,0,5782182,1248035,1123850,739228,4608989,2860125,1570937
233730,167852,174200,492699,251885,320313,496443,224476,1853817,821953,501571,281454,145873,818163,499673,282472,146212,1207789,2434735,5113788,0,5775036,1255555,1124072,771545,4952918,1572957,1562103
230317,159668,166929,477269,251264,323978,496581,224982,1890194,838114,506283,286649,145655,820596,498568,283433,230528,2458351,2459412,4958741,0,5673678,1216538,1088835,654884,1592246,1569769,1574797
231847,160817,166043,485879,245049,316660,494232,221519,1890750,825297,499827,281925,144773,823123,492212,490427,445008,2295446,2348286,4915695,0,5734478,1244244,825017,424472,1604264,1496229,1500234
