cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,8335,9787,3313,1121,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,30077,113623,42490,38632,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,10954,10995,3574,1128,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,6972,7322,2156,317,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,21253,93711,37490,35556,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,21249,82031,31323,28907,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,40976,178840,65054,61967,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,7439,8253,2510,819,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,33678,161798,59701,57589,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,8713,8155,2507,477,0,0,0,0,0,0,0,0,0,0,0
0,76,0,0,0,0,0,0,0,0,16307,17759,6045,2184,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,19803,75582,28205,26096,0,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,9676,10079,3171,839,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,7223,8425,3312,1352,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,20944,63310,23614,20586,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,20644,72562,27706,25131,0,0,0,0,0,0,0,0,0,0,0
0,565,0,0,0,0,0,0,0,0,341663,377642,212751,152218,0,0,0,0,0,0,0,0,0,0,0
0,159,0,0,0,0,0,0,0,0,115139,614015,495274,404018,0,0,0,0,0,0,0,0,0,0,0
0,144,0,0,0,0,0,0,0,0,125538,737038,531051,428267,1047,0,0,0,0,0,0,0,0,0,0
0,148,0,0,0,0,0,0,0,0,115077,762534,567682,468259,767,0,0,0,0,0,0,0,0,0,0
0,126,0,0,0,0,0,0,0,0,1064038,1389405,869246,973170,1493,0,0,0,0,0,0,0,0,0,0
0,146,0,0,0,0,0,0,0,0,119467,752172,554889,459929,0,0,0,0,0,0,0,0,0,0,0
0,185,0,0,0,0,0,0,0,0,111139,638519,527263,404772,1620,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,117317,762323,615078,513497,0,0,0,0,0,0,0,0,0,0,0
0,103,0,0,0,0,0,0,0,0,1048619,1321979,776261,616320,1118,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,131598,664572,831091,638062,0,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,118315,697096,476667,389904,0,0,0,0,0,0,0,0,0,0,0
0,200,0,0,0,0,0,0,0,0,124015,750719,567869,457573,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,117231,720424,578922,481883,0,0,0,0,0,0,0,0,0,0,0
0,132,0,0,0,0,0,0,0,0,1031761,1992601,1147867,850933,0,0,0,0,0,0,0,0,0,0,0
0,144,0,0,0,0,0,0,0,0,114058,764244,565985,519924,0,0,0,0,0,0,0,0,0,0,0
0,142,0,0,0,0,0,0,0,0,116474,662880,507574,399069,0,0,0,0,0,0,0,0,0,0,0
0,152,0,0,0,0,0,0,0,0,115545,656569,508393,411464,0,0,0,0,0,0,0,0,0,0,0
0,131,0,0,0,0,0,0,0,0,114163,631557,497221,402015,0,0,0,0,0,0,0,0,0,0,0
0,134,0,0,0,0,0,0,0,0,1033626,1431594,1271297,931409,0,0,0,0,0,0,0,0,0,0,0
0,110,0,0,0,0,0,0,0,0,115650,703237,522801,449846,0,0,0,0,0,0,0,0,0,0,0
0,221,0,0,0,0,0,0,0,0,120443,661180,488334,395236,0,0,0,0,0,0,0,0,0,0,0
0,112,0,0,0,0,0,0,0,0,105586,657242,517997,433466,0,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,742849,1133647,770178,600976,0,0,0,0,0,0,0,0,0,0,0
0,123,0,0,0,0,0,0,0,0,111838,679629,890047,677345,0,0,0,0,0,0,0,0,0,0,0
0,186,0,0,0,0,0,0,0,0,117212,636901,454099,384451,0,0,0,0,0,0,0,0,0,0,0
0,191,0,0,0,0,0,0,0,0,119373,626668,458019,389332,1525,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,116094,683086,527986,421503,0,0,0,0,0,0,0,0,0,0,0
0,120,0,0,0,0,0,0,0,0,734022,1665555,1029411,813737,0,0,0,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,0,117817,661440,467147,397359,0,0,0,0,0,0,0,0,0,0,0
0,191,0,0,0,0,0,0,0,0,118428,615779,435884,337028,0,0,0,0,0,0,0,0,0,0,0
0,172,0,0,0,0,0,0,0,0,112739,705496,526224,435372,0,0,0,0,0,0,0,0,0,0,0
0,177,0,0,0,0,0,0,0,0,121950,711281,513296,418537,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,721139,1079702,847593,763976,1408,0,0,0,0,0,0,0,0,0,0
0,155,0,0,0,0,0,0,0,0,127876,702225,520516,418085,1302,0,0,0,0,0,0,0,0,0,0
0,203,0,0,0,0,0,0,0,0,106884,708858,544811,415143,0,0,0,0,0,0,0,0,0,0,0
0,183,0,0,0,0,0,0,0,0,120325,703732,797289,602995,1200,0,0,0,0,0,0,0,0,0,0
0,132,0,0,0,0,0,0,0,0,123487,741299,529481,437579,0,0,0,0,0,0,0,0,0,0,0
0,153,0,0,0,0,0,0,0,0,717867,1099301,926896,706932,3820,0,0,0,0,0,0,0,0,0,0
0,139,0,0,0,0,0,0,0,0,118099,734479,527196,435648,0,0,0,0,0,0,0,0,0,0,0
0,195,0,0,0,0,0,0,0,0,123781,744400,582483,490305,0,0,0,0,0,0,0,0,0,0,0
0,157,0,0,0,0,0,0,0,0,122934,758198,565195,480141,0,0,0,0,0,0,0,0,0,0,0
0,94,0,0,0,0,0,0,0,0,1024068,1297223,817078,617858,0,0,0,0,0,0,0,0,0,0,0
0,195,0,0,0,0,0,0,0,0,123508,706106,754843,574682,3355,0,0,0,0,0,0,0,0,0,0
0,126,0,0,0,0,0,0,0,0,112253,709109,555364,464898,0,0,0,0,0,0,0,0,0,0,0
0,224,0,0,0,0,0,0,0,0,137170,808796,625526,505780,0,0,0,0,0,0,0,0,0,0,0
0,148,0,0,0,0,0,0,0,0,110482,663626,498058,421590,0,0,0,0,0,0,0,0,0,0,0
0,174,0,0,0,0,0,0,0,0,1030939,1351878,841736,677383,0,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,103581,726312,561921,652763,958,0,0,0,0,0,0,0,0,0,0
0,174,0,0,0,0,0,0,0,0,125211,672758,508015,401744,0,0,0,0,0,0,0,0,0,0,0
0,187,0,0,0,0,0,0,0,0,135688,767634,547840,447617,0,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,120567,698405,501573,398299,0,0,0,0,0,0,0,0,0,0,0
0,152,0,0,0,0,0,0,0,0,1025311,1382316,1247517,946818,0,0,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,118459,685776,783430,637292,0,0,0,0,0,0,0,0,0,0,0
0,224,0,0,0,0,0,0,0,0,121371,669207,487186,387559,0,0,0,0,0,0,0,0,0,0,0
0,113,0,0,0,0,0,0,0,0,128481,687814,520647,427882,4151,0,0,0,0,0,0,0,0,0,0
0,165,0,0,0,0,0,0,0,0,977599,1223552,795589,583382,1176,0,0,0,0,0,0,0,0,0,0
0,111,0,0,0,0,0,0,0,0,119261,640853,828393,658623,0,0,0,0,0,0,0,0,0,0,0
0,183,0,0,0,0,0,0,0,0,123523,692159,509275,414317,0,0,0,0,0,0,0,0,0,0,0
0,178,0,0,0,0,0,0,0,0,110157,708248,546431,469791,0,0,0,0,0,0,0,0,0,0,0
0,132,0,0,0,0,0,0,0,0,120375,708760,522266,389528,0,0,0,0,0,0,0,0,0,0,0
0,126,0,0,0,0,0,0,0,0,1019362,1383366,1165692,874778,0,0,0,0,0,0,0,0,0,0,0
0,128,0,0,0,0,0,0,0,0,107944,638960,435517,374212,1699,0,0,0,0,0,0,0,0,0,0
0,198,0,0,0,0,0,0,0,0,116487,735235,539332,453929,0,0,0,0,0,0,0,0,0,0,0
0,145,0,0,0,0,0,0,0,0,119699,567947,451219,371456,0,0,0,0,0,0,0,0,0,0,0
0,162,0,0,0,0,0,0,0,0,126437,736791,548906,429594,0,0,0,0,0,0,0,0,0,0,0
0,132,0,0,0,0,0,0,0,0,1058121,1292652,796615,840219,0,0,0,0,0,0,0,0,0,0,0
0,129,0,0,0,0,0,0,0,0,132259,792162,571962,469187,0,0,0,0,0,0,0,0,0,0,0
0,251,0,0,0,0,0,0,0,0,110814,627047,487916,389186,0,0,0,0,0,0,0,0,0,0,0
0,165,0,0,0,0,0,0,0,0,127105,1393970,909900,697426,2252,0,0,0,0,0,0,0,0,0,0
0,136,0,0,0,0,0,0,0,0,713159,1189184,801956,643763,0,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,125796,703877,815390,625448,0,0,0,0,0,0,0,0,0,0,0
0,174,0,0,0,0,0,0,0,0,117273,709695,528270,455186,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,117545,735473,514932,407660,0,0,0,0,0,0,0,0,0,0,0
0,182,0,0,0,0,0,0,0,0,123862,694702,508665,404104,0,0,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,0,0,720300,1225571,824765,665811,0,0,0,0,0,0,0,0,0,0,0
0,167,0,0,0,0,0,0,0,0,122335,735110,542647,432855,1360,0,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,413314,1309995,795303,579937,0,0,0,0,0,0,0,0,0,0,0
0,147,0,0,0,0,0,0,0,0,135614,748610,564020,723876,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,112786,658398,491037,430713,715,0,0,0,0,0,0,0,0,0,0
0,207,0,0,0,0,0,0,0,0,121700,790818,582733,477322,0,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,113749,711519,526533,447865,2028,0,0,0,0,0,0,0,0,0,0
0,162,0,0,0,0,0,0,0,0,1028399,1307099,1096933,794050,0,0,0,0,0,0,0,0,0,0,0
0,159,0,0,0,0,0,0,0,0,121710,690341,528349,462437,0,0,0,0,0,0,0,0,0,0,0
0,138,0,0,0,0,0,0,0,0,122177,649258,466307,396686,0,0,0,0,0,0,0,0,0,0,0
0,153,0,0,0,0,0,0,0,0,130144,787616,536031,410149,4896,0,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,120531,740802,557367,460849,1385,0,0,0,0,0,0,0,0,0,0
0,151,0,0,0,0,0,0,0,0,118654,1266366,770282,795484,1057,0,0,0,0,0,0,0,0,0,0
0,118,0,0,0,0,0,0,0,0,110772,708353,489471,420103,0,0,0,0,0,0,0,0,0,0,0
0,270,0,0,0,0,0,0,0,0,114726,653014,475987,389610,0,0,0,0,0,0,0,0,0,0,0
0,144,0,0,0,0,0,0,0,0,109968,757226,558770,491786,0,0,0,0,0,0,0,0,0,0,0
0,207,0,0,0,0,0,0,0,0,740305,1204840,809697,658404,0,0,0,0,0,0,0,0,0,0,0
0,139,0,0,0,0,0,0,0,0,108201,630110,490276,605287,0,0,0,0,0,0,0,0,0,0,0
0,156,0,0,0,0,0,0,0,0,117239,682899,497385,426974,0,0,0,0,0,0,0,0,0,0,0
0,198,0,0,0,0,0,0,0,0,116748,727396,545904,458003,0,0,0,0,0,0,0,0,0,0,0
0,112,0,0,0,0,0,0,0,0,115228,664035,512588,417087,0,0,0,0,0,0,0,0,0,0,0
0,156,0,0,0,0,0,0,0,0,680546,1341308,890886,714268,1229,0,0,0,0,0,0,0,0,0,0
0,128,0,0,0,0,0,0,0,0,107757,1237973,705636,577816,0,0,0,0,0,0,0,0,0,0,0
0,207,0,0,0,0,0,0,0,0,114510,634777,479369,382904,0,0,0,0,0,0,0,0,0,0,0
0,168,0,0,0,0,0,0,0,0,123038,707869,540709,453161,1379,0,0,0,0,0,0,0,0,0,0
0,147,0,0,0,0,0,0,0,0,129342,762916,557569,446713,0,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,695639,1493729,978455,749521,0,0,0,0,0,0,0,0,0,0,0
0,148,0,0,0,0,0,0,0,0,127842,745274,550596,665007,1553,0,0,0,0,0,0,0,0,0,0
0,208,0,0,0,0,0,0,0,0,119748,689777,534775,444014,0,0,0,0,0,0,0,0,0,0,0
0,165,0,0,0,0,0,0,0,0,120357,659671,492148,448350,2146,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,106253,702739,539147,466898,0,0,0,0,0,0,0,0,0,0,0
0,168,0,0,0,0,0,0,0,0,720791,1096900,1002554,798758,3774,0,0,0,0,0,0,0,0,0,0
0,168,0,0,0,0,0,0,0,0,116747,689207,521256,436607,1424,0,0,0,0,0,0,0,0,0,0
0,165,0,0,0,0,0,0,0,0,106637,547718,431199,362644,0,0,0,0,0,0,0,0,0,0,0
0,168,0,0,0,0,0,0,0,0,124669,693609,524471,426526,0,0,0,0,0,0,0,0,0,0,0
0,117,0,0,0,0,0,0,0,0,1027004,1379764,873882,685095,0,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,125842,762880,839318,681197,2079,0,0,0,0,0,0,0,0,0,0
0,171,0,0,0,0,0,0,0,0,113447,719303,536230,465107,0,0,0,0,0,0,0,0,0,0,0
0,220,0,0,0,0,0,0,0,0,123032,693242,527644,444868,0,0,0,0,0,0,0,0,0,0,0
0,153,0,0,0,0,0,0,0,0,105061,655122,499873,408343,865,0,0,0,0,0,0,0,0,0,0
0,165,0,0,0,0,0,0,0,0,1042269,2075583,1262166,930152,3676,0,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,115173,772563,579367,518776,0,0,0,0,0,0,0,0,0,0,0
0,153,0,0,0,0,0,0,0,0,117346,688153,478460,390819,0,0,0,0,0,0,0,0,0,0,0
0,185,0,0,0,0,0,0,0,0,113648,705405,515420,422041,0,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,116669,703350,539240,441725,0,0,0,0,0,0,0,0,0,0,0
0,167,0,0,0,0,0,0,0,0,1031758,1371787,1230134,915181,0,0,0,0,0,0,0,0,0,0,0
0,123,0,0,0,0,0,0,0,0,114351,706792,533422,496273,0,0,0,0,0,0,0,0,0,0,0
0,222,0,0,0,0,0,0,0,0,124716,774128,577465,459646,0,0,0,0,0,0,0,0,0,0,0
0,155,0,0,0,0,0,0,0,0,114376,662565,526360,436578,0,0,0,0,0,0,0,0,0,0,0
0,138,0,0,0,0,0,0,0,0,731576,1205495,810374,626106,0,0,0,0,0,0,0,0,0,0,0
0,137,0,0,0,0,0,0,0,0,111238,741421,929384,737058,0,0,0,0,0,0,0,0,0,0,0
0,146,0,0,0,0,0,0,0,0,120850,683740,498366,401630,0,0,0,0,0,0,0,0,0,0,0
0,191,0,0,0,0,0,0,0,0,120449,710674,530331,439178,0,0,0,0,0,0,0,0,0,0,0
0,161,0,0,0,0,0,0,0,0,124713,655210,497887,370826,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,776651,1240086,1065922,824396,0,0,0,0,0,0,0,0,0,0,0
0,146,0,0,0,0,0,0,0,0,109981,666356,459132,409536,0,0,0,0,0,0,0,0,0,0,0
0,225,0,0,0,0,0,0,0,0,124748,651660,469538,377903,0,0,0,0,0,0,0,0,0,0,0
0,159,0,0,0,0,0,0,0,0,112173,594381,417798,343730,1669,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,133932,716401,517831,411562,0,0,0,0,0,0,0,0,0,0,0
0,132,0,0,0,0,0,0,0,0,754097,1154892,762734,797061,0,0,0,0,0,0,0,0,0,0,0
0,137,0,0,0,0,0,0,0,0,121221,654529,513548,398144,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,117510,712152,541899,454414,1258,0,0,0,0,0,0,0,0,0,0
0,159,0,0,0,0,0,0,0,0,113581,695294,505614,432423,1621,0,0,0,0,0,0,0,0,0,0
0,142,0,0,0,0,0,0,0,0,119163,781202,586800,499967,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,812212,1178426,1063249,797667,1065,0,0,0,0,0,0,0,0,0,0
0,171,0,0,0,0,0,0,0,0,124669,679090,494433,399975,0,0,0,0,0,0,0,0,0,0,0
0,150,0,0,0,0,0,0,0,0,115975,733853,525434,434933,0,0,0,0,0,0,0,0,0,0,0
0,164,0,0,0,0,0,0,0,0,116934,676456,512261,413520,0,0,0,0,0,0,0,0,0,0,0
0,117,0,0,0,0,0,0,0,0,756608,1253697,835738,690212,3700,0,0,0,0,0,0,0,0,0,0
0,181,0,0,0,0,0,0,0,0,120496,703090,849306,679554,0,0,0,0,0,0,0,0,0,0,0
0,171,0,0,0,0,0,0,0,0,113045,677475,519964,410947,0,0,0,0,0,0,0,0,0,0,0
0,198,0,0,0,0,0,0,0,0,124132,716447,559539,440211,0,0,0,0,0,0,0,0,0,0,0
0,157,0,0,0,0,0,0,0,0,117304,610395,474040,373259,0,0,0,0,0,0,0,0,0,0,0
0,137,0,0,0,0,0,0,0,0,729560,1192322,1064032,813319,0,0,0,0,0,0,0,0,0,0,0
0,200,0,0,0,0,0,0,0,0,111759,683422,534232,458056,0,0,0,0,0,0,0,0,0,0,0
0,188,0,0,0,0,0,0,0,0,112991,594355,432544,364159,1028,0,0,0,0,0,0,0,0,0,0
0,172,0,0,0,0,0,0,0,0,118053,715736,531607,440943,1691,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,112212,620692,446699,351062,0,0,0,0,0,0,0,0,0,0,0
0,156,0,0,0,0,0,0,0,0,726327,1206047,813261,849572,0,0,0,0,0,0,0,0,0,0,0
0,134,0,0,0,0,0,0,0,0,120897,661055,486533,457920,0,0,0,0,0,0,0,0,0,0,0
0,177,0,0,0,0,0,0,0,0,132484,743586,558420,440557,0,0,0,0,0,0,0,0,0,0,0
0,108,0,0,0,0,0,0,0,0,108445,701827,531942,419914,0,0,0,0,0,0,0,0,0,0,0
0,149,0,0,0,0,0,0,0,0,972696,1450715,910844,691011,0,0,0,0,0,0,0,0,0,0,0
0,130,0,0,0,0,0,0,0,0,114961,732590,825854,669560,0,0,0,0,0,0,0,0,0,0,0
0,136,0,0,0,0,0,0,0,0,121769,714816,534843,442095,0,0,0,0,0,0,0,0,0,0,0
0,205,0,0,0,0,0,0,0,0,116051,748048,555926,473398,0,0,0,0,0,0,0,0,0,0,0
0,138,0,0,0,0,0,0,0,0,117829,691223,495972,405459,0,0,0,0,0,0,0,0,0,0,0
0,133,0,0,0,0,0,0,0,0,1030974,1965942,1181968,892851,1268,0,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,117591,733490,548298,660685,1694,0,0,0,0,0,0,0,0,0,0
0,176,0,0,0,0,0,0,0,0,119755,681357,522937,418445,0,0,0,0,0,0,0,0,0,0,0
0,142,0,0,0,0,0,0,0,0,111024,750886,535128,461699,0,0,0,0,0,0,0,0,0,0,0
0,195,0,0,0,0,0,0,0,0,123134,723127,537024,444397,0,0,0,0,0,0,0,0,0,0,0
0,139,0,0,0,0,0,0,0,0,1023393,1407007,1267811,965423,0,0,0,0,0,0,0,0,0,0,0
0,144,0,0,0,0,0,0,0,0,115538,679961,500429,403821,0,0,0,0,0,0,0,0,0,0,0
0,197,0,0,0,0,0,0,0,0,116811,829440,612003,489323,4333,0,0,0,0,0,0,0,0,0,0
0,157,0,0,0,0,0,0,0,0,127460,669147,481200,400168,0,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,728431,1097537,710492,554885,0,0,0,0,0,0,0,0,0,0,0
0,130,0,0,0,0,0,0,0,0,119530,632032,840514,649201,1981,0,0,0,0,0,0,0,0,0,0
0,146,0,0,0,0,0,0,0,0,118536,765142,588582,482514,0,0,0,0,0,0,0,0,0,0,0
0,146,0,0,0,0,0,0,0,0,108327,644789,468778,404048,0,0,0,0,0,0,0,0,0,0,0
0,174,0,0,0,0,0,0,0,0,121948,698094,528786,439110,0,0,0,0,0,0,0,0,0,0,0
0,202,0,0,0,0,0,0,0,0,721746,1624678,1012884,814940,2574,0,0,0,0,0,0,0,0,0,0
0,145,0,0,0,0,0,0,0,0,134246,715096,502136,380435,0,0,0,0,0,0,0,0,0,0,0
0,153,0,0,0,0,0,0,0,0,112626,640281,542297,444205,0,0,0,0,0,0,0,0,0,0,0
0,160,0,0,0,0,0,0,0,0,133446,749879,542098,443053,0,0,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,110015,769283,586161,493095,0,0,0,0,0,0,0,0,0,0,0
0,165,0,0,0,0,0,0,0,0,732172,1184225,1026515,787328,0,0,0,0,0,0,0,0,0,0,0
0,150,0,0,0,0,0,0,0,0,117452,689756,522190,447766,0,0,0,0,0,0,0,0,0,0,0
0,172,0,0,0,0,0,0,0,0,121419,667402,527325,410617,0,0,0,0,0,0,0,0,0,0,0
0,154,0,0,0,0,0,0,0,0,106989,775789,590818,504624,3585,0,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,110221,616458,424701,379755,0,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,732257,1664387,1052582,924917,1255,0,0,0,0,0,0,0,0,0,0
0,102,0,0,0,0,0,0,0,0,116208,628640,432907,369519,0,0,0,0,0,0,0,0,0,0,0
0,194,0,0,0,0,0,0,0,0,120803,692500,521051,416159,0,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,113162,660787,517265,449450,0,0,0,0,0,0,0,0,0,0,0
0,123,0,0,0,0,0,0,0,0,122460,762225,566178,460458,0,0,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,116924,1179039,766297,789186,0,0,0,0,0,0,0,0,0,0,0
0,167,0,0,0,0,0,0,0,0,120964,706768,491331,405892,0,0,0,0,0,0,0,0,0,0,0
0,195,0,0,0,0,0,0,0,0,105173,743493,579527,501952,1982,0,0,0,0,0,0,0,0,0,0
0,119,0,0,0,0,0,0,0,0,128121,771821,575442,433295,0,0,0,0,0,0,0,0,0,0,0
0,164,0,0,0,0,0,0,0,0,1064283,1330967,840130,655053,0,0,0,0,0,0,0,0,0,0,0
0,108,0,0,0,0,0,0,0,0,120855,724635,749801,608181,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,122621,677473,499676,396707,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,110320,687928,573170,473443,0,0,0,0,0,0,0,0,0,0,0
0,174,0,0,0,0,0,0,0,0,118140,628258,465894,394229,1541,0,0,0,0,0,0,0,0,0,0
0,120,0,0,0,0,0,0,0,0,1028921,1409848,901272,727631,0,0,0,0,0,0,0,0,0,0,0
0,187,0,0,0,0,0,0,0,0,122555,706194,532633,611258,840,0,0,0,0,0,0,0,0,0,0
0,172,0,0,0,0,0,0,0,0,113506,732566,597230,482781,0,0,0,0,0,0,0,0,0,0,0
0,172,0,0,0,0,0,0,0,0,123471,679875,538844,414979,0,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,111507,764127,568110,493288,0,0,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,1028881,1387996,1220453,944516,5654,0,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,114427,703741,541555,465803,935,0,0,0,0,0,0,0,0,0,0
0,155,0,0,0,0,0,0,0,0,109721,580684,461889,350526,0,0,0,0,0,0,0,0,0,0,0
0,150,0,0,0,0,0,0,0,0,114362,785239,595782,510043,2972,0,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,1011999,1366717,808104,637803,0,0,0,0,0,0,0,0,0,0,0
0,157,0,0,0,0,0,0,0,0,147544,781262,956192,740675,3805,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,114171,670447,513392,438873,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,126701,778992,580919,475520,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,110546,696585,513856,443439,0,0,0,0,0,0,0,0,0,0,0
0,130,0,0,0,0,0,0,0,0,122068,1409859,900285,692930,0,0,0,0,0,0,0,0,0,0,0
0,109,0,0,0,0,0,0,0,0,106814,763059,583108,753703,0,0,0,0,0,0,0,0,0,0,0
0,153,0,0,0,0,0,0,0,0,115413,723850,570596,448233,0,0,0,0,0,0,0,0,0,0,0
