cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
913197,946036,1585807,1137622,356544,4115086,733861,765908,260809,245452,476823,850208,4006
786056,940132,1348257,976942,351959,4213218,703172,722534,351801,392418,1313706,1608513,2983
1486673,1714686,1652527,1285600,127960,4797886,498851,771931,558446,607802,1585681,2533305,4834
1209755,1009253,1630384,1193453,354324,3702154,498805,285049,212605,260114,1208266,2261016,4956
1357927,1244134,1690936,979262,242335,3502922,730041,1007901,375161,411290,1632370,3005213,4831
1521066,2055859,2079937,1598796,357720,4825972,492626,285210,538353,580010,1586445,2457250,4718
1475514,965813,1571871,1119931,341911,4507002,944455,997930,253208,303700,851858,2387244,4829
724214,950404,1270638,1162882,351599,4060204,723363,753803,271319,315748,823858,857765,2956
1563678,2146184,2075771,1325115,335119,5425363,702808,733807,596578,752309,1999793,3198974,4676
1436138,1166887,1968848,1398461,350187,4143292,497974,529460,212356,304855,1606079,3092609,5812
1289763,957439,1594094,1119588,361125,3844914,733024,754591,241211,231133,487259,851455,3656
933727,1820339,1644363,1544012,337359,5270659,696986,737312,627995,672730,1524897,845186,2852
927708,876298,1261950,681157,243638,3700417,734265,763745,278040,334849,1237844,2285548,4018
1278276,1097969,1650171,1176690,238662,3559369,270508,506642,202788,298579,1170737,2404515,5004
1771265,2148178,2333253,1741625,450566,5839440,942860,759444,595658,563765,1165354,1624746,4852
673006,785014,1327147,1242739,350875,4363391,720831,755111,331392,388165,1261157,870489,3034
1270199,788360,1209268,621414,120841,3293230,691791,723458,248656,287918,1217198,2422625,4603
1408676,1718620,1832811,1393729,342024,4411777,270433,297457,443425,546129,1470281,2317658,4196
1296977,1492119,1797853,1373998,344186,4862613,701960,524599,352362,343011,966305,1520080,4638
963957,744791,1634729,1367141,454704,4605100,932635,986245,301205,361039,1218325,864327,3094
1397618,1332657,1460012,858251,125288,4104920,720661,752389,434040,471612,1371765,2252070,4509
