decode.lcp,dsb2mite_switches.penalty_cycles,frontend_retired.any_dsb_miss,frontend_retired.dsb_miss,frontend_retired.itlb_miss,frontend_retired.l1i_miss,frontend_retired.l2_miss,frontend_retired.latency_ge_1,frontend_retired.latency_ge_128,frontend_retired.latency_ge_16,frontend_retired.latency_ge_2,frontend_retired.latency_ge_256,frontend_retired.latency_ge_2_bubbles_ge_1,frontend_retired.latency_ge_32,frontend_retired.latency_ge_4,frontend_retired.latency_ge_512,frontend_retired.latency_ge_64,frontend_retired.latency_ge_8,frontend_retired.stlb_miss,frontend_retired.unknown_branch,icache_data.stalls,icache_tag.stalls,idq.dsb_cycles_any,idq.dsb_cycles_ok,idq.dsb_uops,idq.mite_cycles_any,idq.mite_cycles_ok,idq.mite_uops,idq.ms_cycles_any,idq.ms_switches,idq.ms_uops,idq_uops_not_delivered.core,idq_uops_not_delivered.cycles_0_uops_deliv.core,idq_uops_not_delivered.cycles_fe_was_ok
0,24610,126541,56637,60,50212,9076,22216,841,5464,14593,60,50992,3484,8903,0,2282,7237,0,1289,344146,60413,3610,1573,15946,174252,24628,599677,125716,31057,280517,4144665,576231,1246743
31,4712,108063,56344,0,22169,3810,21720,780,5734,17297,60,49380,3063,8709,0,2522,7178,0,1140,634932,336953,501631,211225,16150,177207,38641,961469,144694,38280,269815,4068195,602477,388615
113,4469,96645,56397,120,22014,4715,117441,750,5736,17061,150,50482,10004,8945,0,2222,7268,0,1049,373488,89652,3513,1345,17795,206346,29816,718160,114787,28416,260216,4019377,548029,424915
0,21536,126328,51946,240,21417,5103,22317,780,5286,13545,60,49673,3273,8921,0,2725,7208,0,1140,367276,101753,3393,1261,14158,182302,25242,799939,145121,38848,335615,6137840,800054,1301655
0,4033,98806,52758,60,20060,5346,21324,3490,5584,21142,120,49852,3304,48415,0,2276,8195,0,1200,391955,372387,530522,193808,2854160,180572,25083,583421,114233,27945,254231,3897707,549195,377675
77,40440,162660,54106,180,21867,5286,21804,879,5792,14386,60,48540,3393,8980,0,2462,7598,0,1230,356989,73130,3348,1381,15399,176498,25190,622071,121914,38326,328163,6236841,813796,1287689
0,3685,98495,56727,60,21275,4921,21608,900,6634,14404,60,46904,3452,8883,90,2071,7171,0,1319,367636,351861,485907,208279,2719413,179079,27303,651380,123740,30959,252824,3817418,533737,346075
0,3780,123375,66882,330,20240,4985,22316,3245,6453,14623,150,49403,3034,8617,0,2192,7870,0,1200,356907,99829,3092,1309,14610,190103,25199,593860,113898,28801,257456,4031750,558667,356535
25,21928,125114,67032,210,19612,4955,21917,961,5345,24549,60,51170,3243,9129,0,2221,7749,142,1290,357791,73963,3205,204652,2837969,279510,38771,605827,120208,37939,316476,6014382,785752,1286771
25,3746,106444,57364,60,20664,5223,23416,1081,14603,68726,120,50271,3303,8108,0,6639,7234,30,1440,383150,126265,3498,1429,16811,185813,26767,628661,123275,30796,258870,4150841,590093,392833
0,38555,152002,188707,180,19077,4745,21263,750,5436,17148,90,50854,3273,8648,0,2492,7269,0,1080,349719,87233,3243,1447,2724050,282164,37126,890889,121585,30051,353445,7326955,957783,1781767
0,3758,100725,54815,60,19466,4715,21798,810,5765,13607,811,49734,3422,9072,0,2372,27292,210,1199,438526,100955,4047,1635,17239,185508,25604,598840,126558,31001,275975,4205980,592022,416815
0,23034,128249,52105,1743,20112,5344,22288,750,5526,13964,120,61752,4743,9315,0,2282,8347,0,1440,408574,118085,3780,1433,16320,182329,25213,593893,114827,28342,253247,3997476,813095,1240516
0,3597,101800,54186,111,19620,5224,27369,840,6000,14283,120,51215,2970,8820,0,2280,7772,990,1229,366374,115445,3510,1422,2848928,282623,36864,930537,119806,29749,269262,4084077,574456,399729
0,4754,108124,61481,587,48633,5345,22616,4654,16191,17419,811,48782,3452,8770,0,2252,7358,30,1199,371185,79267,3843,1633,17825,178246,24926,610466,120730,29978,291529,4483904,616729,383496
30,20072,128451,59911,300,22607,5857,26127,810,5526,16814,60,52195,3844,11232,0,2582,8438,30,5280,708003,391722,539570,236934,17902,251871,46494,1190270,167924,47630,260856,4364617,926564,1558895
0,4518,101618,57375,60,23219,14776,27448,810,5825,15050,120,225166,3654,13379,0,2462,7871,0,1439,421201,104844,3294,1451,14522,172318,26246,608935,114814,28463,268844,4063602,573440,395626
0,20752,125824,60704,60,22073,8513,22215,841,5645,14658,0,50987,4084,8711,0,2282,7810,0,1409,373424,83554,3670,1633,18260,189012,26052,908922,133948,35996,312008,6196594,816006,2240412
0,4607,106896,56296,60,22707,5171,27108,841,5496,14954,60,50302,3334,33096,0,2492,7208,0,1350,714843,342690,512465,205536,16372,178049,24854,585177,114901,28257,268113,4199151,616117,399023
0,28360,133255,58131,60,21624,5376,110434,780,6035,14681,150,50404,3754,9670,0,2432,8381,0,1260,377373,106686,3610,1675,19030,206513,28992,704166,115769,28641,256440,4042263,589249,414874
0,4223,101354,59068,60,24217,5881,21729,840,6122,14734,90,59912,3750,31711,0,4004,7083,0,1079,373174,721870,982003,397740,4437463,181684,24906,908891,139584,39061,336776,6336349,835103,1320531
25,20778,127670,58929,30,24206,5585,23243,4990,5467,13630,60,50755,3904,9191,0,1994,7507,0,1320,362555,64937,3445,1585,17470,185316,25897,587280,114381,29801,268969,4069113,566087,360563
49,8319,113527,62488,120,24631,5646,23183,747,5917,15193,90,60248,3394,9367,0,2222,8051,150,1110,374141,71751,480541,200985,2736840,280115,26104,580877,134371,37767,326515,6151857,806412,1177489
0,4073,98201,60333,60,23574,5556,22792,750,16310,15346,90,50578,3213,8708,120,1891,7627,0,1379,390070,67916,3565,1675,17614,183570,28458,677933,128194,32255,254238,4054114,570502,348037
0,22643,151853,56397,90,22613,5345,22044,871,5735,14148,30,50834,3453,8981,0,2192,8887,215,1440,401003,92689,3543,1561,15977,178076,23600,556091,120121,29869,335040,6297843,821992,1288800
25,4076,106933,60907,60,21444,5526,23156,930,6187,81706,60,48168,3663,8829,0,2582,47276,241,1919,391461,99901,3219,210773,2850009,287446,37640,581773,114912,28356,255359,4169480,584620,407422
0,24390,129972,59346,3423,32867,4746,22399,960,5525,16760,90,50056,3604,9940,0,2342,7358,0,1320,393452,102766,3295,1447,17165,196935,27232,644208,115524,28568,256032,6164554,814764,1311221
0,3679,98678,57717,90,22506,5432,22900,930,5672,14438,90,50484,3422,8734,0,2550,26217,30,1199,356956,74850,3728,1542,2704129,295990,37780,905319,121799,30128,274768,4470641,622587,357435
0,3815,99558,67596,1351,26787,5405,21862,781,5314,60956,89,49646,3243,9129,0,2372,7990,90,1289,459226,87176,4618,2015,17239,180180,25422,604388,111412,28410,253115,4025846,567273,391585
102,19343,129142,57427,60,28140,5285,22973,720,6426,15079,60,88904,3484,9128,0,1802,8106,0,1259,317945,107820,3484,1576,17044,280027,35551,882179,138514,28702,257291,6213399,822736,1302972
0,3900,102394,58393,78,19704,5286,22454,840,5767,14534,120,301240,3604,9460,0,2342,7687,1322,1499,786690,447453,463313,197838,17230,188548,25114,606422,117297,29121,260055,4247384,598568,428915
0,38262,150839,56764,604,50119,4833,22376,810,5615,14473,120,49472,3213,8858,0,2312,7598,0,1350,374778,104687,3753,1717,17758,194861,36737,937332,144222,38842,287380,4558426,634511,1588651
32,4210,101079,58191,90,24629,5134,28439,901,6067,14716,90,49815,10907,9904,0,2132,8619,0,1589,718890,405259,533566,226285,19184,209629,28500,672522,141863,35774,290426,4480859,621489,369409
0,22176,126518,57239,60,22378,5526,120067,870,5587,15287,90,55089,3664,11048,0,2402,7267,60,1200,354905,65338,3555,1696,18665,197341,27462,643403,127442,29969,255292,4085850,572615,408036
0,4188,100724,61549,60,20615,10629,23401,720,6120,15126,60,46375,3420,9859,0,2491,7681,0,1348,707695,388317,510252,198334,16751,175391,30064,896233,137801,36906,280715,4614583,622028,1110458
0,5545,109772,60736,0,20599,4280,117913,780,5556,14415,60,48685,9977,11045,60,2072,7357,0,1200,357162,66961,3656,1579,17027,187470,26435,627528,121933,28770,255802,4088149,607904,372783
37,26314,131808,56282,60,21650,5706,22499,840,5586,14530,90,51114,3754,10512,30,2252,7538,0,1380,341649,404535,502242,185664,2964582,212068,30388,752473,154537,44401,373468,8509153,1006601,1795392
0,4394,101294,57297,60,21686,5225,22703,3035,5611,15015,90,50220,3153,8587,120,3301,7631,0,1140,355475,66786,3602,1561,15304,181342,25546,590261,122719,28491,256801,4093094,573732,397516
0,22610,150750,59885,120,22948,4895,22372,860,6005,14178,120,51852,2882,12793,0,2377,8048,0,1379,398313,86391,3670,1531,16909,189437,26329,612134,120734,37466,323351,6117348,805216,1296375
26,4131,105807,58312,120,25226,4744,21743,1017,5553,14534,60,49742,3183,8978,0,7178,8438,0,1080,367082,71876,3888,204512,2836235,287350,37181,592868,114241,28094,254449,4103468,573728,398491
0,4291,100187,193467,270,23068,5135,21804,780,9031,59203,60,49946,3544,10631,0,2342,7598,0,1290,348002,56208,3558,1543,17728,186226,27573,655090,127423,29302,253699,3954553,562201,384988
0,22942,129220,60112,60,21609,4981,27362,930,5851,14344,90,49304,3389,9305,0,6457,7886,0,1138,375907,105320,3705,396821,5424469,374625,43095,596638,115797,36484,337428,6059660,796310,1253856
25,4003,102796,191178,240,22583,5435,26367,781,6456,111518,120,54234,3604,9010,0,1981,8347,228,1260,365106,47535,3468,1507,16899,194829,27398,625606,114045,28153,254365,3977857,560567,391168
38,19456,137183,55272,240,19644,5105,22159,720,5584,10954,90,50219,3093,9459,0,2312,9130,0,1409,367545,82479,3768,1645,2824439,281305,37292,921160,122180,28896,257523,6062937,792982,1269095
0,4093,94032,58230,270,21388,5345,21921,870,6246,14477,691,50312,3543,8678,0,2042,7508,1261,1860,391313,110459,3618,1687,17975,183190,25784,586505,125441,31571,287719,4399738,604097,390229
0,22094,129051,60130,300,48137,4865,21951,841,6187,14175,90,51001,3183,9223,0,2132,7657,0,1260,431888,70589,4488,1872,20828,193160,26940,628799,122131,28083,252336,3971367,837823,1413974
0,3990,98274,55017,60,23429,5075,21505,750,5826,14202,90,66743,3183,8531,0,2282,7449,0,7981,917039,568598,669332,229337,17101,182840,36227,900924,134741,36264,253787,3934594,552412,352626
0,41338,147505,56944,243,23423,23307,23179,841,6246,14715,60,318272,3774,9010,0,2192,7448,0,1409,351898,82205,3340,1453,16737,190692,26413,625707,119917,28056,253804,3922678,554989,2098083
0,4132,104445,55590,680,21099,4620,29710,660,5641,13984,30,49877,3691,9213,0,2010,7562,0,4890,691502,397179,515003,200564,14997,183745,37024,927905,139474,35978,267607,4212556,582962,358191
0,3761,100558,58313,300,24660,14483,21820,780,5435,14143,150,49525,9732,8978,0,2222,7478,0,1619,371281,88625,3907,1518,17752,215021,25345,599813,115951,28642,252374,3990096,557252,390267
25,21086,127946,66231,60,21594,4684,21500,540,6097,18045,90,50699,3152,15354,0,2042,7690,0,1440,376067,73484,3148,1157,13993,167583,25429,940827,144084,38565,335017,6197298,807027,1296656
0,3836,100313,54611,150,20246,8533,22282,901,4925,14172,120,51895,3244,37300,0,2222,7357,0,1440,353649,404905,511423,194123,2850031,180439,26404,635417,121689,30297,270933,4110511,573529,434234
30,34084,148078,54483,60,21382,4824,22573,3334,5644,17056,120,49103,3214,8617,0,2191,7658,0,1410,348459,85399,3520,1393,15947,178614,24989,583844,134772,37039,321932,6074738,832697,1294049
0,3723,98605,56432,150,20394,4655,21955,810,5675,14176,120,50667,3153,8348,120,2340,7180,0,1170,333984,84036,488727,182256,2775320,319567,27979,713366,126076,31015,281296,4085910,565775,378086
0,3368,126001,55092,90,19579,5076,21414,1020,15046,17934,120,50510,3452,9012,0,2740,6968,0,1439,348256,110430,3363,1165,15437,184323,25584,597813,114432,27937,254597,3906980,545210,393583
51,20290,127280,67409,210,22509,5011,22568,1229,5401,14702,120,50793,3241,9003,0,2285,7320,0,1229,358972,96152,516545,206351,2851159,276025,26238,617101,120440,38546,326455,6296097,825389,1314756
27,4512,105239,55252,120,20959,6066,21871,814,16825,15369,90,50275,3273,8589,0,6457,7537,0,1379,362406,82795,3287,1315,14776,179314,26234,620711,120092,29727,253795,3904970,548791,354762
46,33484,136591,186333,330,19943,4624,21201,540,6246,14119,90,50090,3243,9006,0,2072,7541,0,1439,371453,91998,3325,1279,2737077,274089,40157,1065160,133319,34501,394615,8420322,1071919,2271409
0,4029,99593,70469,270,22221,4624,22283,690,6067,62208,119,50343,3362,9160,0,2072,25439,78,1140,364304,77247,3948,1789,19672,187328,26056,604946,116690,29219,256009,4007332,561385,380038
25,21074,130442,58313,1831,21833,6035,22558,841,5675,20752,120,48410,3424,8287,0,2222,8228,343,1859,390280,90867,4233,1747,18365,197711,26669,621768,116691,28776,271450,6337894,823430,1271345
0,3986,102786,61005,180,22221,5106,21316,901,5524,15948,120,48063,3303,11623,0,2252,7899,931,1439,346535,72606,3212,1441,16262,279569,37301,911639,139235,28395,256037,4011950,563269,404865
0,3990,105316,59706,60,50783,4952,22528,750,6128,14448,90,249127,3393,8921,0,2252,7238,0,1439,367147,101180,3303,1507,17524,184235,25663,604210,118605,29431,263419,4218559,603330,436415
0,22878,127751,76224,360,23562,5222,22570,660,6061,13864,90,50338,3422,10443,0,2400,7383,0,3867,788809,543211,794442,312048,17286,387332,48171,1241799,157127,29148,259652,4012630,816658,1357100
25,4059,102856,68442,150,20599,14029,22040,780,5885,69214,90,414935,3421,8765,0,2402,7450,0,1319,369995,91464,3230,1487,16743,178969,25218,592047,115440,28664,256441,3993396,573719,391217
0,21447,128203,59833,87,20840,5044,22829,780,5826,129352,120,35969,3514,10061,0,2312,7238,0,1380,374211,87628,3490,1561,15856,178020,33660,933434,139361,37816,272178,4499906,606419,2000608
37,4596,107743,56698,816,20933,5826,23360,720,5886,14563,90,51863,10069,10719,0,2252,8859,0,1680,701179,355375,510400,210218,16869,213721,30163,712810,125054,30869,281138,4344952,600311,406968
0,24309,127876,60011,60,21686,5556,115223,690,6037,14626,90,49015,3363,8888,0,2042,9821,30,1379,386034,94266,4069,1703,21103,211049,25153,589383,116174,28958,252252,4032843,576458,374508
0,4050,101905,59649,60,22648,5045,22463,930,6548,14987,60,54881,3424,12310,0,1802,7628,0,1440,362569,646596,923756,307068,3513099,177481,24962,585647,135384,36453,313388,6108348,807854,1309416
0,3982,124524,56463,90,23484,7082,22100,4991,5761,14470,120,50450,3304,11301,90,2373,7956,0,1379,343852,85536,3490,1567,17877,181560,26293,618037,120322,29625,254877,4014427,560032,361171
0,4462,104793,55509,60,23287,5970,22473,720,5760,15064,60,49901,3330,8790,0,2160,7923,0,1288,361107,63835,502886,207111,2850126,281908,25317,593489,138671,36807,319373,5931117,831135,1443722
0,4015,98576,59322,60,20159,5285,21620,1625,13361,14024,120,50195,3392,9911,120,1921,7269,0,1349,354378,73404,3528,1567,20748,211961,30759,754762,126886,28389,254639,3827134,531523,348271
25,23424,157029,58275,120,21921,5824,22195,931,6064,14688,60,49442,3453,8951,0,3288,7809,0,1199,348842,69435,3768,1633,16104,160519,22993,549792,113863,35234,318840,6091534,791587,1177757
0,4282,100133,55295,60,20930,5585,22887,1029,5405,14899,120,55192,3785,8710,0,8348,8551,0,1230,361953,70089,3543,211327,2859052,281358,37773,624913,120532,29541,252432,3962059,562259,350950
0,24970,134865,322385,359,20370,5886,21682,898,6515,70280,90,51232,3123,9010,0,2312,7898,30,1380,371520,101513,3760,1633,16413,182973,26376,614832,121837,30030,255858,6143598,807582,1270700
0,4008,102351,57645,90,23413,5075,22399,1088,7845,15166,90,48741,3181,8738,0,2431,7567,1171,1319,366065,1535338,3425918,1323364,21442176,303993,42675,1119757,126700,29131,256929,4063983,591227,438177
0,3861,102080,59147,1801,21779,5135,26698,870,7479,74246,60,51081,3453,10722,0,2162,10175,0,1859,397068,128094,3152,1477,16758,202852,26904,629996,124550,28600,256238,4054806,570203,371251
0,22082,130289,66889,90,22965,5281,22927,690,9017,14101,60,70292,3060,12183,0,2160,8044,150,1289,352319,83306,3517,1572,2724271,275815,36831,881393,114232,28424,321680,6362426,839414,1314184
25,4262,109604,60234,60,24926,5286,23782,900,5662,67297,89,50855,3003,8497,0,2192,24182,0,1289,366384,88018,3445,1573,15858,181188,25204,589791,114498,28258,255303,3946645,575249,396858
0,36497,136362,57364,1621,20870,5225,23001,720,5677,14774,90,50781,3272,9040,0,2071,7510,0,1139,343761,69303,3588,1501,16653,271984,35813,986073,154250,33008,305704,8595194,1080572,2159326
0,3900,100414,60991,60,23391,5256,23571,690,5466,14265,90,252929,3363,8950,0,2191,7388,1232,2086,426689,109559,4539,1837,19609,194598,25454,546917,108910,27171,247733,3845445,537953,388397
0,23897,125638,55395,60,51905,4591,23640,780,5585,14895,107,51428,3303,8831,0,1742,9128,0,1332,324039,425449,499207,190288,2555733,184998,26152,582832,114455,28364,255588,3933613,550492,1246986
0,3947,101160,80035,60,24029,4747,21979,720,5645,14292,48,56527,3153,8919,0,2342,7179,0,1290,618567,371016,523668,201291,16991,189863,37622,902204,139686,37626,255664,3926439,549973,382934
80,4213,108556,68608,270,22498,4776,119389,960,5977,15559,90,49942,10124,9186,30,2132,9010,0,1229,362804,114817,3235,1477,16293,191760,26331,588799,115197,29383,264515,4131354,582902,389226
0,21461,134371,58715,90,20586,4890,22934,690,5792,14702,90,48343,3301,9151,0,2069,7472,0,1199,638277,431941,643950,275996,23134,181371,43544,1232459,161294,43579,277537,4179770,566247,1900199
25,4059,100125,55841,60,21863,4894,117052,901,5495,14593,90,49630,16373,8696,0,2222,10270,300,1379,346255,85362,3061,1370,15013,179750,25168,587835,120814,29819,270167,4082885,560045,349550
51,18177,126744,58907,90,40279,5828,24382,720,5584,14410,60,50408,2588,9522,0,2011,7539,0,1290,347824,89767,3505,1537,17425,187559,26437,625893,138786,37371,325773,6211555,807800,1281873
0,4728,107541,56532,60,17998,5195,22922,780,6036,13872,60,50461,3333,8649,60,2222,9042,150,1200,354421,328501,479971,200789,2724488,179950,25309,599288,121661,30226,270707,4354279,602817,417671
0,4041,129328,57619,330,23126,5227,22550,3395,5882,13902,90,50964,3213,9579,0,2492,7870,0,1260,348960,71046,3655,1696,18481,203617,29161,577497,116299,28235,254899,3760185,529243,345085
0,22991,126638,71400,150,22290,5316,23122,720,5255,16277,90,49428,3124,10269,0,2402,7689,0,1320,357631,66974,3948,380606,4168129,289399,35438,575069,114221,36947,319727,6020765,781151,1278103
0,4209,101076,189375,270,23275,5286,27389,780,22878,37827,120,48483,3123,8468,0,6666,7896,0,1350,356952,75716,3565,1621,17375,182000,25474,596922,115946,28832,257280,3995807,559540,379393
0,24611,143320,61537,600,24069,4681,23610,810,5641,14949,90,50079,3361,8942,0,1920,7143,0,1348,344556,83200,3105,206676,2851770,285322,36768,591838,114902,37350,324129,5859200,766805,1397321
40,4220,103231,59022,90,22621,4625,21979,900,5527,70516,120,49903,3123,9220,0,6881,7323,0,1649,354012,83557,3505,1519,16743,194328,27864,665779,132730,28328,282477,4122033,567402,374129
25,21827,127920,198273,420,23061,4984,22192,870,5887,14986,60,50365,3693,9701,0,2312,15154,60,2279,435448,107474,3723,1489,17433,165295,24392,572408,114176,29995,256971,6098398,799421,1230351
0,4076,100746,57938,60,23844,5375,23395,780,8805,15143,60,50741,3184,8829,0,1921,7899,750,1529,341393,71779,3377,1435,2837380,282702,36956,903415,115244,28617,255915,3939239,560207,394322
0,21637,133319,55143,60,80298,5286,21210,840,5218,14804,751,50824,3093,8918,0,2041,7208,150,1499,330036,65215,3265,1447,15932,186044,25829,579532,114194,28020,254007,3859738,764059,1265707
0,3611,98593,59728,60,21864,5377,22915,780,5555,14473,90,49775,3393,8439,0,2432,8921,30,4681,673351,380055,509778,205952,17794,225553,36372,960052,148916,35389,273140,4261814,583750,369806
0,4287,101359,59069,90,23281,14750,22461,1021,5674,15229,90,244012,3030,9249,0,2553,7719,0,1618,433834,116060,3870,1620,15527,200528,27825,606902,118740,29637,264153,3981168,551000,388998
0,22814,130915,57886,60,25302,4831,22084,780,5672,14377,56,50790,3240,8641,0,2221,7742,0,1690,361343,108843,3253,1489,16806,183243,36309,897999,135410,36292,255472,3855246,877721,1329795
25,4192,103504,102761,60,23252,5345,23120,540,5708,15135,129,49214,10118,9343,0,2192,7417,0,4713,669716,406234,526074,205884,16419,197226,26171,590340,115260,28528,255148,4032748,557645,359447
0,35447,167229,41026,210,22618,14812,22906,840,5346,16425,150,50900,3004,11919,0,2161,7690,0,1379,331175,82272,3235,1441,15347,181272,26316,928762,140632,43382,390671,7399365,970849,1830540
0,3844,96991,67953,330,22078,4955,22282,780,5466,14778,120,49865,3423,31748,0,2343,7238,0,1349,372604,407744,627969,261074,5016288,174309,24445,583940,115115,26527,243482,3833789,537324,364651
0,28781,127066,71983,150,23427,5496,37511,2486,5465,14568,30,50420,4650,8947,0,2702,7750,0,1379,353944,110798,3514,1631,16275,180324,25369,586752,114638,28479,256058,4035808,564058,392560
0,5164,104161,57762,60,25978,5466,24740,780,5107,16219,120,49555,3459,10113,0,2312,7299,0,1229,348786,84892,527121,186254,2851188,272996,25142,580580,136616,37892,324885,6039840,793261,1214608
0,4407,102349,81012,660,23070,5343,23453,810,16227,15165,90,49464,3153,9910,120,2070,7269,30,1319,354035,88648,3611,1519,17285,181845,25527,594485,116026,28444,255541,4045757,562007,365830
32,44581,164223,58474,60,22836,5280,22777,840,5582,14585,90,49782,3300,9364,0,2160,7742,0,1649,352865,97475,520723,224405,3751941,353709,28599,591639,114771,46135,411794,7884208,960374,1655212
51,4248,103056,60066,270,22795,6027,22076,810,15777,15008,60,49854,3634,8800,0,12073,7565,0,1139,334939,64451,3303,1416,16428,179542,24876,594437,115080,28933,259441,4028241,557321,387141
0,21422,130258,189287,150,22308,5766,40540,720,5225,13449,120,50893,3063,9010,0,2222,7538,0,1710,339780,92025,3265,1453,16315,186794,26461,618732,114952,28302,332534,5996229,787984,1345198
57,4508,107934,60300,60,21443,5888,19422,1051,5615,14563,120,50132,3183,8499,0,2192,25089,0,1950,391747,98149,3603,1663,2724339,275094,35882,883040,116826,29339,276143,4235450,582667,385465
0,4005,100763,60423,2012,20749,6037,21595,660,5405,61950,59,49834,3123,10570,0,2282,7630,0,1410,357419,63812,3573,1573,16037,195522,27840,662847,127173,27982,254268,4016149,562096,403439
51,19684,129606,71121,420,25168,4895,23186,840,6606,14415,120,49348,3033,9130,0,2312,11794,0,1200,377895,109852,3873,1657,17899,355495,41309,967807,137680,28422,267674,6170106,804613,1332891
0,4432,103227,57607,90,50041,4322,23123,600,7130,14837,60,435866,3905,8408,0,2042,8987,1111,1768,357013,77857,3235,1393,14709,179747,25099,582515,116094,30264,283916,4099452,577050,395683
25,20214,136882,55881,60,22804,4801,23528,840,6176,16270,60,59564,3060,9063,0,2250,7532,0,1139,350336,70099,3660,1650,16858,276145,35957,890147,138736,28120,253240,3847310,767821,1295517
102,3863,99288,71959,210,23487,4744,22220,780,5916,15201,90,258275,2881,8469,30,2042,7148,0,4229,660350,329788,504199,208394,16142,179958,26336,688149,136900,34963,301791,4933405,680742,422568
0,23887,123382,57809,420,22373,14567,21946,750,6607,14475,841,50167,3423,9192,0,2012,7628,0,2328,501754,76319,4731,1869,15001,177848,25033,518789,105893,26664,241029,3783952,540558,1285606
0,3990,101438,56789,60,22041,4533,23185,841,5406,70477,79,49058,2943,9069,0,2522,6367,0,1082,656631,420045,563374,210050,16321,184779,35238,933477,138703,37692,268816,4153658,569374,633465
0,23301,130913,88116,600,22460,5165,215508,780,5525,14591,85,53384,9619,10413,0,2312,8258,0,1350,340048,95023,3843,1501,17794,193443,26887,629784,121872,30323,272771,4102471,564894,428226
0,4930,112170,54350,300,20309,4895,22316,931,5526,17237,150,55455,3153,9160,30,2252,7360,0,1380,321775,401241,511981,201173,2847591,179629,25176,586087,144373,44184,400005,7370372,959593,1734081
0,4010,100635,56945,60,23283,5496,25253,2764,5522,14508,90,51101,3453,8648,120,2102,7840,0,1319,360856,84920,3795,1583,16088,182124,25376,588363,114540,29584,266428,4102953,568548,404357
0,21861,125953,57327,120,21969,5011,22776,750,5791,13802,90,50849,5523,9361,0,2160,6543,0,1258,346990,76163,3427,1471,15387,180283,25219,607948,145242,39133,333741,6115588,799219,1289055
25,4248,100372,58392,60,36242,5525,21623,720,5945,20428,60,51775,3144,9461,60,1951,7360,0,1439,384600,105689,479225,201560,2728722,280936,25429,596309,115811,28664,258801,3954292,545146,388049
0,29568,189017,58904,360,15733,5226,22493,2950,5722,14235,120,49913,3063,9249,0,1981,7328,30,1320,359698,86947,3378,1405,15211,185310,26290,639530,122295,39097,337059,6661333,886575,1552424
0,3696,95962,55836,60,21861,5044,21503,871,5526,17269,60,49395,3273,8650,0,6550,7685,0,1410,370811,90329,3415,202562,3333783,353285,49198,588162,114942,27968,252650,3706922,534421,335682
0,3651,98888,187815,450,21742,4654,22525,810,5316,70453,90,53040,3273,8590,0,2462,8468,0,1320,348813,62941,3873,1333,14867,170959,24132,612940,120717,29872,269511,3995743,551770,380100
0,19306,126025,53857,150,20572,5014,30285,840,5407,17656,120,50328,2823,8531,0,2041,7686,30,1290,333922,73423,3528,1375,2714242,275729,36393,922947,120295,29482,266761,5953489,773767,1267690
0,4169,101133,55335,60,21741,4565,24961,870,5407,17266,691,48981,3003,8500,0,2041,7628,1171,1139,329461,72561,3505,1297,15474,179193,25042,577075,114630,28364,254924,3808804,533725,367035
40,28235,133724,66290,1800,20105,4322,22149,630,5491,14889,90,49981,3031,8853,0,2251,8857,0,1139,331527,66606,3465,1440,218279,309464,43861,1193947,149749,31217,254208,8257461,1046173,1956681
0,23065,164039,57688,180,21863,4985,29672,840,5553,14474,120,55525,2913,8377,0,2072,7268,0,1140,340682,72085,2995,1195,14626,179852,27448,670929,132185,41190,332659,6085426,797177,1315196
0,3761,92386,54828,60,19159,4565,25104,810,5346,14358,60,48687,2882,8920,0,6462,7231,0,1319,331610,93498,3085,189164,2717681,289571,37930,708129,137982,32391,300153,4467537,601470,415295
0,3780,102984,182875,180,18265,4504,21895,931,6243,69437,90,48027,3003,8678,0,2312,7059,30,2055,444529,83347,4240,1512,14564,175465,24868,529943,108811,27021,246927,3827310,547413,369696
51,24054,132483,54813,60,20633,4655,22280,600,6156,14390,108,48057,3002,8167,0,2281,7270,0,1071,339428,97218,3262,1245,2863530,276742,37849,928995,122368,30101,259034,6157731,813472,1292259
0,3844,98408,79859,60,19102,47194,29376,7992,5466,14953,961,291018,3391,8590,0,2042,8140,1381,1139,349318,79808,3070,1213,15091,177029,27125,628342,121657,30304,254180,3832489,536474,360707
0,41599,154594,63720,300,48177,4715,22645,780,5466,17721,120,48262,2943,8228,0,2133,7116,0,1380,346380,70970,3498,1531,15618,200714,36557,895144,139206,35472,262033,3989440,862193,1627526
0,3708,102881,58415,90,20930,4923,22377,840,5436,14116,842,76164,3064,8797,0,2401,7720,1441,1949,378689,104444,4150,1742,22582,210492,31040,709858,138863,30346,248834,4007227,565875,396785
0,22949,125077,56603,60,49997,4955,21683,870,5465,15081,120,49818,5334,12669,0,2342,7268,60,1319,362750,81498,3260,1396,15976,199559,27569,657488,121878,28817,257893,3936261,804238,1304814
0,3715,101135,58570,30,35863,5164,23005,840,6608,13635,120,49357,2612,9160,0,2222,7387,0,4293,652711,380113,515210,209588,15324,177265,35872,902933,135313,36255,254472,3933913,548132,355171
0,4350,109692,60419,60,19778,14786,22598,780,5405,14778,90,48596,9850,10392,0,2462,7987,0,1680,353777,92236,3303,1417,15451,191701,26535,620720,120581,28207,254777,4300331,592038,408533
34,25636,131728,59785,90,22317,5226,22707,991,5646,14684,90,50282,3063,10031,0,2101,7901,0,1170,353744,414671,478957,205626,3224335,205584,29084,1211817,163342,46160,388448,7814544,940439,1695087
